Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Sediminibacillus dalangtanensis],Sediminibacillus dalangtanensis,136,136,98%,4e-37,40.57,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209366929.1?report=genbank&log$=prottop&blast_rank=91&RID=96JFA6P2016"",""WP_209366929.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus zanthoxyli],Paenibacillus zanthoxyli,134,134,98%,5e-37,38.73,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025691549.1?report=genbank&log$=prottop&blast_rank=92&RID=96JFA6P2016"",""WP_025691549.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus wynnii],Paenibacillus wynnii,141,141,98%,5e-37,42.20,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036650552.1?report=genbank&log$=prottop&blast_rank=93&RID=96JFA6P2016"",""WP_036650552.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus azoreducens],Paenibacillus azoreducens,142,142,98%,5e-37,42.20,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212977197.1?report=genbank&log$=prottop&blast_rank=94&RID=96JFA6P2016"",""WP_212977197.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus kribbianus],Lacticaseibacillus kribbianus,140,140,98%,5e-37,40.46,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225047138.1?report=genbank&log$=prottop&blast_rank=95&RID=96JFA6P2016"",""WP_225047138.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rubinfantis],Paenibacillus rubinfantis,135,135,98%,6e-37,39.31,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059043158.1?report=genbank&log$=prottop&blast_rank=96&RID=96JFA6P2016"",""WP_059043158.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia avium],Chlamydia avium,136,136,98%,6e-37,39.11,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234394263.1?report=genbank&log$=prottop&blast_rank=97&RID=96JFA6P2016"",""WP_234394263.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,141,141,98%,8e-37,41.62,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160041459.1?report=genbank&log$=prottop&blast_rank=98&RID=96JFA6P2016"",""WP_160041459.1"")"
N-acetylmuramoyl-L-alanine amidase [Halolactibacillus alkaliphilus],Halolactibacillus alkaliphilus,139,139,98%,8e-37,43.35,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089800365.1?report=genbank&log$=prottop&blast_rank=99&RID=96JFA6P2016"",""WP_089800365.1"")"
N-acetylmuramoyl-L-alanine amidase [Simkania negevensis],Simkania negevensis,134,134,98%,9e-37,40.11,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013942844.1?report=genbank&log$=prottop&blast_rank=100&RID=96JFA6P2016"",""WP_013942844.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus mangrovi],Paenibacillus mangrovi,140,140,98%,9e-37,41.62,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244728819.1?report=genbank&log$=prottop&blast_rank=101&RID=96JFA6P2016"",""WP_244728819.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus kyungheensis],Paenibacillus kyungheensis,141,141,98%,1e-36,41.04,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_273615972.1?report=genbank&log$=prottop&blast_rank=102&RID=96JFA6P2016"",""WP_273615972.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus macquariensis],Paenibacillus macquariensis,140,140,98%,1e-36,42.20,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068581691.1?report=genbank&log$=prottop&blast_rank=103&RID=96JFA6P2016"",""WP_068581691.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus barengoltzii],Paenibacillus barengoltzii,135,135,97%,1e-36,39.41,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016311932.1?report=genbank&log$=prottop&blast_rank=104&RID=96JFA6P2016"",""WP_016311932.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus campinasensis],Paenibacillus campinasensis,140,140,98%,1e-36,41.62,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095263577.1?report=genbank&log$=prottop&blast_rank=105&RID=96JFA6P2016"",""WP_095263577.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus macyae],Alkalihalobacillus macyae,141,141,99%,1e-36,42.29,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161797362.1?report=genbank&log$=prottop&blast_rank=106&RID=96JFA6P2016"",""WP_161797362.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus xylanivorans],Paenibacillus xylanivorans,136,136,98%,2e-36,40.46,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236703152.1?report=genbank&log$=prottop&blast_rank=107&RID=96JFA6P2016"",""WP_236703152.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Neptunochlamydia vexilliferae],Candidatus Neptunochlamydia vexilliferae,133,133,98%,2e-36,40.11,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194848106.1?report=genbank&log$=prottop&blast_rank=108&RID=96JFA6P2016"",""WP_194848106.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella phaseoli],Cohnella phaseoli,134,134,98%,2e-36,39.43,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246016625.1?report=genbank&log$=prottop&blast_rank=109&RID=96JFA6P2016"",""WP_246016625.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus sacchari],Saccharibacillus sacchari,140,140,98%,2e-36,42.77,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051507338.1?report=genbank&log$=prottop&blast_rank=110&RID=96JFA6P2016"",""WP_051507338.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus endophyticus],Saccharibacillus endophyticus,140,140,98%,2e-36,42.77,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172244694.1?report=genbank&log$=prottop&blast_rank=111&RID=96JFA6P2016"",""WP_172244694.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus etheri],Paenibacillus etheri,140,140,98%,2e-36,42.29,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060623245.1?report=genbank&log$=prottop&blast_rank=112&RID=96JFA6P2016"",""WP_060623245.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus],Paenibacillus,140,140,98%,2e-36,41.04,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069328425.1?report=genbank&log$=prottop&blast_rank=113&RID=96JFA6P2016"",""WP_069328425.1"")"
N-acetylmuramoyl-L-alanine amidase [Mahella australiensis],Mahella australiensis,134,134,98%,2e-36,40.46,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013782427.1?report=genbank&log$=prottop&blast_rank=114&RID=96JFA6P2016"",""WP_013782427.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sacheonensis],Paenibacillus sacheonensis,134,134,100%,2e-36,42.29,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161700641.1?report=genbank&log$=prottop&blast_rank=115&RID=96JFA6P2016"",""WP_161700641.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus algicola],Alkalihalobacillus algicola,141,141,99%,2e-36,41.71,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224883824.1?report=genbank&log$=prottop&blast_rank=116&RID=96JFA6P2016"",""WP_224883824.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus alvei],Paenibacillus alvei,140,140,98%,2e-36,41.62,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005547060.1?report=genbank&log$=prottop&blast_rank=117&RID=96JFA6P2016"",""WP_005547060.1"")"
N-acetylmuramoyl-L-alanine amidase [Salipaludibacillus keqinensis],Salipaludibacillus keqinensis,141,141,98%,2e-36,45.40,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110610108.1?report=genbank&log$=prottop&blast_rank=118&RID=96JFA6P2016"",""WP_110610108.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus algicola],Paenibacillus algicola,139,139,98%,2e-36,43.35,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138225626.1?report=genbank&log$=prottop&blast_rank=119&RID=96JFA6P2016"",""WP_138225626.1"")"
N-acetylmuramoyl-L-alanine amidase [Salibacterium halotolerans],Salibacterium halotolerans,133,133,98%,2e-36,39.43,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244504257.1?report=genbank&log$=prottop&blast_rank=120&RID=96JFA6P2016"",""WP_244504257.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Cloacimonas acidaminovorans],Candidatus Cloacimonas acidaminovorans,137,137,98%,2e-36,36.87,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015425224.1?report=genbank&log$=prottop&blast_rank=121&RID=96JFA6P2016"",""WP_015425224.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus fortis],Brevibacillus fortis,133,133,98%,2e-36,37.71,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106837212.1?report=genbank&log$=prottop&blast_rank=122&RID=96JFA6P2016"",""WP_106837212.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus faecalis],Paenibacillus faecalis,139,139,98%,3e-36,42.20,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106767904.1?report=genbank&log$=prottop&blast_rank=123&RID=96JFA6P2016"",""WP_106767904.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfobotulus alkaliphilus],Desulfobotulus alkaliphilus,141,141,98%,3e-36,38.50,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144681426.1?report=genbank&log$=prottop&blast_rank=124&RID=96JFA6P2016"",""WP_144681426.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor acetigenus],Caldicellulosiruptor acetigenus,132,132,100%,3e-36,42.08,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013432369.1?report=genbank&log$=prottop&blast_rank=125&RID=96JFA6P2016"",""WP_013432369.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus arenosi],Paenibacillus arenosi,139,139,98%,3e-36,42.20,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192024264.1?report=genbank&log$=prottop&blast_rank=126&RID=96JFA6P2016"",""WP_192024264.1"")"
N-acetylmuramoyl-L-alanine amidase [Radiobacillus deserti],Radiobacillus deserti,133,133,98%,3e-36,41.71,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143896099.1?report=genbank&log$=prottop&blast_rank=127&RID=96JFA6P2016"",""WP_143896099.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus timonensis],Oceanobacillus timonensis,138,138,97%,3e-36,42.11,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179134534.1?report=genbank&log$=prottop&blast_rank=128&RID=96JFA6P2016"",""WP_179134534.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia gallinacea],Chlamydia gallinacea,134,134,98%,3e-36,39.11,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077974683.1?report=genbank&log$=prottop&blast_rank=129&RID=96JFA6P2016"",""WP_077974683.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus arenilitoris],Paenibacillus arenilitoris,133,133,98%,4e-36,40.00,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190862531.1?report=genbank&log$=prottop&blast_rank=130&RID=96JFA6P2016"",""WP_190862531.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizovicinus],Paenibacillus rhizovicinus,133,133,98%,4e-36,40.46,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162638128.1?report=genbank&log$=prottop&blast_rank=131&RID=96JFA6P2016"",""WP_162638128.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus amylolyticus],Paenibacillus amylolyticus,139,139,99%,4e-36,43.10,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076328428.1?report=genbank&log$=prottop&blast_rank=132&RID=96JFA6P2016"",""WP_076328428.1"")"
N-acetylmuramoyl-L-alanine amidase [Criblamydia sequanensis],Criblamydia sequanensis,134,134,98%,4e-36,41.34,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_237559235.1?report=genbank&log$=prottop&blast_rank=133&RID=96JFA6P2016"",""WP_237559235.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor obsidiansis],Caldicellulosiruptor obsidiansis,132,132,100%,4e-36,43.72,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041742759.1?report=genbank&log$=prottop&blast_rank=134&RID=96JFA6P2016"",""WP_041742759.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus gallinarum],Paenibacillus gallinarum,139,139,98%,4e-36,40.46,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191799740.1?report=genbank&log$=prottop&blast_rank=135&RID=96JFA6P2016"",""WP_191799740.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia],Chlamydia,133,133,98%,4e-36,40.22,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006343050.1?report=genbank&log$=prottop&blast_rank=136&RID=96JFA6P2016"",""WP_006343050.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia abortus],Chlamydia abortus,133,133,98%,4e-36,40.22,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139414715.1?report=genbank&log$=prottop&blast_rank=137&RID=96JFA6P2016"",""WP_139414715.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus sojae],Oceanobacillus sojae,138,138,97%,4e-36,43.86,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186813640.1?report=genbank&log$=prottop&blast_rank=138&RID=96JFA6P2016"",""WP_186813640.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus mangrovi],Paenibacillus mangrovi,139,139,98%,5e-36,42.20,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244727436.1?report=genbank&log$=prottop&blast_rank=139&RID=96JFA6P2016"",""WP_244727436.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus lycopersici],Paenibacillus lycopersici,133,133,98%,5e-36,39.88,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162358036.1?report=genbank&log$=prottop&blast_rank=140&RID=96JFA6P2016"",""WP_162358036.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia felis],Chlamydia felis,133,133,98%,5e-36,37.99,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011458182.1?report=genbank&log$=prottop&blast_rank=141&RID=96JFA6P2016"",""WP_011458182.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia buteonis],Chlamydia buteonis,133,133,98%,5e-36,40.22,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131744238.1?report=genbank&log$=prottop&blast_rank=142&RID=96JFA6P2016"",""WP_131744238.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus brevis],Paenibacillus brevis,138,138,98%,5e-36,42.20,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249529977.1?report=genbank&log$=prottop&blast_rank=143&RID=96JFA6P2016"",""WP_249529977.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus oenotherae],Paenibacillus oenotherae,139,139,99%,5e-36,41.38,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219873321.1?report=genbank&log$=prottop&blast_rank=144&RID=96JFA6P2016"",""WP_219873321.1"")"
cell wall-binding repeat-containing protein [Clostridium],Clostridium,140,140,99%,6e-36,42.53,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242825280.1?report=genbank&log$=prottop&blast_rank=145&RID=96JFA6P2016"",""WP_242825280.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus germinis],Paenibacillus germinis,138,138,98%,6e-36,43.35,470,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171691520.1?report=genbank&log$=prottop&blast_rank=146&RID=96JFA6P2016"",""WP_171691520.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,139,139,98%,6e-36,38.15,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127607989.1?report=genbank&log$=prottop&blast_rank=147&RID=96JFA6P2016"",""WP_127607989.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc],Nostoc,131,131,98%,6e-36,42.29,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190900731.1?report=genbank&log$=prottop&blast_rank=148&RID=96JFA6P2016"",""WP_190900731.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus antarcticus],Paenibacillus antarcticus,139,139,98%,6e-36,41.62,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068648764.1?report=genbank&log$=prottop&blast_rank=149&RID=96JFA6P2016"",""WP_068648764.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus kapialis],Lentibacillus kapialis,133,133,98%,6e-36,40.57,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188631884.1?report=genbank&log$=prottop&blast_rank=150&RID=96JFA6P2016"",""WP_188631884.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus chibensis],Paenibacillus chibensis,139,139,98%,7e-36,41.04,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127602446.1?report=genbank&log$=prottop&blast_rank=151&RID=96JFA6P2016"",""WP_127602446.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus oralis],Paenibacillus oralis,138,138,98%,7e-36,41.62,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128633083.1?report=genbank&log$=prottop&blast_rank=152&RID=96JFA6P2016"",""WP_128633083.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus jeddahense],Oceanobacillus jeddahense,137,137,97%,7e-36,41.52,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052400797.1?report=genbank&log$=prottop&blast_rank=153&RID=96JFA6P2016"",""WP_052400797.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus neutriphilus],Oceanobacillus neutriphilus,137,137,97%,7e-36,42.69,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188738231.1?report=genbank&log$=prottop&blast_rank=154&RID=96JFA6P2016"",""WP_188738231.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus agri],Paenibacillus agri,138,138,98%,7e-36,41.62,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175373622.1?report=genbank&log$=prottop&blast_rank=155&RID=96JFA6P2016"",""WP_175373622.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizolycopersici],Paenibacillus rhizolycopersici,133,133,98%,7e-36,37.57,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193416088.1?report=genbank&log$=prottop&blast_rank=156&RID=96JFA6P2016"",""WP_193416088.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus halodenitrificans],Virgibacillus halodenitrificans,135,135,97%,8e-36,44.44,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071649381.1?report=genbank&log$=prottop&blast_rank=157&RID=96JFA6P2016"",""WP_071649381.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus hunanensis],Halobacillus hunanensis,138,138,98%,8e-36,41.04,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079530376.1?report=genbank&log$=prottop&blast_rank=158&RID=96JFA6P2016"",""WP_079530376.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus tepidiphilus],Paenibacillus tepidiphilus,138,138,98%,8e-36,42.20,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150273662.1?report=genbank&log$=prottop&blast_rank=159&RID=96JFA6P2016"",""WP_150273662.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lautus],Paenibacillus lautus,138,138,98%,8e-36,41.04,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127590102.1?report=genbank&log$=prottop&blast_rank=160&RID=96JFA6P2016"",""WP_127590102.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor diazotrophicus],Caldicellulosiruptor diazotrophicus,131,131,100%,8e-36,42.08,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207178285.1?report=genbank&log$=prottop&blast_rank=161&RID=96JFA6P2016"",""WP_207178285.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus dakarensis],Virgibacillus dakarensis,132,132,98%,8e-36,40.57,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088052244.1?report=genbank&log$=prottop&blast_rank=162&RID=96JFA6P2016"",""WP_088052244.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfobotulus mexicanus],Desulfobotulus mexicanus,139,139,98%,9e-36,38.50,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139450721.1?report=genbank&log$=prottop&blast_rank=163&RID=96JFA6P2016"",""WP_139450721.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella nanjingensis],Cohnella nanjingensis,133,133,98%,9e-36,38.51,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185143602.1?report=genbank&log$=prottop&blast_rank=164&RID=96JFA6P2016"",""WP_185143602.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus durus],Paenibacillus durus,137,137,98%,9e-36,42.77,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042205032.1?report=genbank&log$=prottop&blast_rank=165&RID=96JFA6P2016"",""WP_042205032.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus wynnii],Paenibacillus wynnii,138,138,98%,9e-36,40.46,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036657038.1?report=genbank&log$=prottop&blast_rank=166&RID=96JFA6P2016"",""WP_036657038.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus macquariensis],Paenibacillus macquariensis,138,138,98%,1e-35,41.04,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068590405.1?report=genbank&log$=prottop&blast_rank=167&RID=96JFA6P2016"",""WP_068590405.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus faecis],Paenibacillus faecis,138,138,98%,1e-35,40.46,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213504876.1?report=genbank&log$=prottop&blast_rank=168&RID=96JFA6P2016"",""WP_213504876.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lutimineralis],Paenibacillus lutimineralis,137,137,98%,1e-35,42.77,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126997961.1?report=genbank&log$=prottop&blast_rank=169&RID=96JFA6P2016"",""WP_126997961.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,137,137,98%,1e-35,42.77,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251411817.1?report=genbank&log$=prottop&blast_rank=170&RID=96JFA6P2016"",""WP_251411817.1"")"
