Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium alvei],Mycolicibacterium alvei,299,299,100%,3e-100,66.67,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163670166.1?report=genbank&log$=prottop&blast_rank=86&RID=96KRKV8D016"",""WP_163670166.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacteroides],Mycobacteroides,297,297,99%,3e-100,67.49,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030095735.1?report=genbank&log$=prottop&blast_rank=87&RID=96KRKV8D016"",""WP_030095735.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium lacus],Mycobacterium lacus,298,298,99%,3e-100,67.33,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197743100.1?report=genbank&log$=prottop&blast_rank=88&RID=96KRKV8D016"",""WP_197743100.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium barrassiae],Mycobacterium barrassiae,299,299,99%,3e-100,69.31,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276022525.1?report=genbank&log$=prottop&blast_rank=89&RID=96KRKV8D016"",""WP_276022525.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,298,298,100%,4e-100,66.67,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070946096.1?report=genbank&log$=prottop&blast_rank=90&RID=96KRKV8D016"",""WP_070946096.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium conceptionense],Mycolicibacterium conceptionense,298,298,100%,4e-100,66.67,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085140862.1?report=genbank&log$=prottop&blast_rank=91&RID=96KRKV8D016"",""WP_085140862.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium tuberculosis complex],Mycobacterium tuberculosis complex,297,297,99%,4e-100,66.83,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003420410.1?report=genbank&log$=prottop&blast_rank=92&RID=96KRKV8D016"",""WP_003420410.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium decipiens],Mycobacterium decipiens,298,298,99%,5e-100,66.83,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207569103.1?report=genbank&log$=prottop&blast_rank=93&RID=96KRKV8D016"",""WP_207569103.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium lacusdiani],Mycolicibacterium lacusdiani,298,298,99%,5e-100,68.32,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249783096.1?report=genbank&log$=prottop&blast_rank=94&RID=96KRKV8D016"",""WP_249783096.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacillus koreensis],Mycolicibacillus koreensis,298,298,100%,5e-100,69.12,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085305673.1?report=genbank&log$=prottop&blast_rank=95&RID=96KRKV8D016"",""WP_085305673.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium peregrinum],Mycolicibacterium peregrinum,297,297,100%,5e-100,66.18,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055118364.1?report=genbank&log$=prottop&blast_rank=96&RID=96KRKV8D016"",""WP_055118364.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium ahvazicum],Mycobacterium ahvazicum,297,297,99%,5e-100,67.33,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243394203.1?report=genbank&log$=prottop&blast_rank=97&RID=96KRKV8D016"",""WP_243394203.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium grossiae],Mycobacterium grossiae,297,297,99%,6e-100,67.82,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_070353322.1?report=genbank&log$=prottop&blast_rank=98&RID=96KRKV8D016"",""WP_070353322.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium kubicae],Mycobacterium kubicae,297,297,99%,7e-100,67.33,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186273281.1?report=genbank&log$=prottop&blast_rank=99&RID=96KRKV8D016"",""WP_186273281.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium europaeum],Mycobacterium europaeum,297,297,99%,9e-100,67.49,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090422410.1?report=genbank&log$=prottop&blast_rank=100&RID=96KRKV8D016"",""WP_090422410.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium setense],Mycolicibacterium setense,297,297,100%,9e-100,65.69,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039326017.1?report=genbank&log$=prottop&blast_rank=101&RID=96KRKV8D016"",""WP_039326017.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium tuberculosis complex],Mycobacterium tuberculosis complex,297,297,99%,1e-99,66.83,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003912326.1?report=genbank&log$=prottop&blast_rank=102&RID=96KRKV8D016"",""WP_003912326.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium palauense],Mycobacterium palauense,296,296,100%,1e-99,67.16,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099022656.1?report=genbank&log$=prottop&blast_rank=103&RID=96KRKV8D016"",""WP_099022656.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium nebraskense],Mycobacterium nebraskense,297,297,100%,1e-99,66.67,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047324290.1?report=genbank&log$=prottop&blast_rank=104&RID=96KRKV8D016"",""WP_047324290.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium rhizamassiliense],Mycobacterium rhizamassiliense,297,297,99%,1e-99,67.33,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077087351.1?report=genbank&log$=prottop&blast_rank=105&RID=96KRKV8D016"",""WP_077087351.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium mucogenicum],Mycolicibacterium mucogenicum,296,296,100%,1e-99,66.18,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225433596.1?report=genbank&log$=prottop&blast_rank=106&RID=96KRKV8D016"",""WP_225433596.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium hassiacum],Mycolicibacterium hassiacum,296,296,100%,1e-99,68.63,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232020145.1?report=genbank&log$=prottop&blast_rank=107&RID=96KRKV8D016"",""WP_232020145.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium xenopi],Mycobacterium xenopi,296,296,99%,1e-99,68.32,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085196040.1?report=genbank&log$=prottop&blast_rank=108&RID=96KRKV8D016"",""WP_085196040.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium brisbanense],Mycolicibacterium brisbanense,296,296,100%,1e-99,66.18,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062829653.1?report=genbank&log$=prottop&blast_rank=109&RID=96KRKV8D016"",""WP_062829653.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium agri],Mycolicibacterium agri,296,296,99%,1e-99,68.32,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097940217.1?report=genbank&log$=prottop&blast_rank=110&RID=96KRKV8D016"",""WP_097940217.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium houstonense],Mycolicibacterium houstonense,297,297,100%,2e-99,66.18,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276079303.1?report=genbank&log$=prottop&blast_rank=111&RID=96KRKV8D016"",""WP_276079303.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium branderi],Mycobacterium branderi,296,296,99%,2e-99,67.82,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083134511.1?report=genbank&log$=prottop&blast_rank=112&RID=96KRKV8D016"",""WP_083134511.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium fragae],Mycobacterium fragae,296,296,99%,2e-99,67.00,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085194065.1?report=genbank&log$=prottop&blast_rank=113&RID=96KRKV8D016"",""WP_085194065.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium shigaense],Mycobacterium shigaense,296,296,99%,2e-99,67.33,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096443454.1?report=genbank&log$=prottop&blast_rank=114&RID=96KRKV8D016"",""WP_096443454.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium botniense],Mycobacterium botniense,295,295,99%,2e-99,67.82,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163756818.1?report=genbank&log$=prottop&blast_rank=115&RID=96KRKV8D016"",""WP_163756818.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium baixiangningiae],Mycolicibacterium baixiangningiae,295,295,100%,3e-99,66.67,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193046759.1?report=genbank&log$=prottop&blast_rank=116&RID=96KRKV8D016"",""WP_193046759.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium mageritense],Mycolicibacterium mageritense,295,295,99%,3e-99,66.83,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197747964.1?report=genbank&log$=prottop&blast_rank=117&RID=96KRKV8D016"",""WP_197747964.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium basiliense],Mycobacterium basiliense,295,295,99%,4e-99,66.34,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197717841.1?report=genbank&log$=prottop&blast_rank=118&RID=96KRKV8D016"",""WP_197717841.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium scrofulaceum],Mycobacterium scrofulaceum,295,295,99%,4e-99,66.34,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083176402.1?report=genbank&log$=prottop&blast_rank=119&RID=96KRKV8D016"",""WP_083176402.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium holsaticum],Mycolicibacterium holsaticum,295,295,99%,4e-99,67.82,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069404981.1?report=genbank&log$=prottop&blast_rank=120&RID=96KRKV8D016"",""WP_069404981.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium seoulense],Mycobacterium seoulense,295,295,100%,4e-99,66.18,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163679296.1?report=genbank&log$=prottop&blast_rank=121&RID=96KRKV8D016"",""WP_163679296.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium rutilum],Mycolicibacterium rutilum,295,295,99%,6e-99,68.32,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083410411.1?report=genbank&log$=prottop&blast_rank=122&RID=96KRKV8D016"",""WP_083410411.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium stomatepiae],Mycobacterium stomatepiae,295,295,99%,6e-99,66.83,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197939546.1?report=genbank&log$=prottop&blast_rank=123&RID=96KRKV8D016"",""WP_197939546.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium lutetiense],Mycolicibacterium lutetiense,295,295,100%,7e-99,65.69,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234939011.1?report=genbank&log$=prottop&blast_rank=124&RID=96KRKV8D016"",""WP_234939011.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,295,295,100%,7e-99,66.67,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007170927.1?report=genbank&log$=prottop&blast_rank=125&RID=96KRKV8D016"",""WP_007170927.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium arabiense],Mycolicibacterium arabiense,295,295,99%,9e-99,67.33,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163921133.1?report=genbank&log$=prottop&blast_rank=126&RID=96KRKV8D016"",""WP_163921133.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium florentinum],Mycobacterium florentinum,295,295,99%,9e-99,66.83,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197747365.1?report=genbank&log$=prottop&blast_rank=127&RID=96KRKV8D016"",""WP_197747365.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium shimoidei],Mycobacterium shimoidei,295,295,99%,1e-98,67.33,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113963354.1?report=genbank&log$=prottop&blast_rank=128&RID=96KRKV8D016"",""WP_113963354.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium lentiflavum],Mycobacterium lentiflavum,294,294,99%,1e-98,66.83,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239721436.1?report=genbank&log$=prottop&blast_rank=129&RID=96KRKV8D016"",""WP_239721436.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium pyrenivorans],Mycolicibacterium pyrenivorans,293,293,100%,1e-98,67.65,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264025077.1?report=genbank&log$=prottop&blast_rank=130&RID=96KRKV8D016"",""WP_264025077.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium angelicum],Mycobacterium angelicum,294,294,99%,1e-98,65.84,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083115749.1?report=genbank&log$=prottop&blast_rank=131&RID=96KRKV8D016"",""WP_083115749.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium],Mycolicibacterium,293,293,100%,2e-98,67.16,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011782648.1?report=genbank&log$=prottop&blast_rank=132&RID=96KRKV8D016"",""WP_011782648.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium monacense],Mycolicibacterium monacense,294,294,100%,2e-98,66.18,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011562281.1?report=genbank&log$=prottop&blast_rank=133&RID=96KRKV8D016"",""WP_011562281.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium doricum],Mycolicibacterium doricum,294,294,100%,2e-98,65.69,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085191952.1?report=genbank&log$=prottop&blast_rank=134&RID=96KRKV8D016"",""WP_085191952.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium neglectum],Mycobacterium neglectum,293,293,99%,2e-98,67.98,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176561211.1?report=genbank&log$=prottop&blast_rank=135&RID=96KRKV8D016"",""WP_176561211.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium szulgai],Mycobacterium szulgai,293,293,99%,2e-98,65.84,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211281617.1?report=genbank&log$=prottop&blast_rank=136&RID=96KRKV8D016"",""WP_211281617.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium],Mycolicibacterium,293,293,100%,3e-98,67.16,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068914555.1?report=genbank&log$=prottop&blast_rank=137&RID=96KRKV8D016"",""WP_068914555.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium bohemicum],Mycobacterium bohemicum,293,293,99%,3e-98,66.83,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085183292.1?report=genbank&log$=prottop&blast_rank=138&RID=96KRKV8D016"",""WP_085183292.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium noviomagense],Mycobacterium noviomagense,293,293,99%,3e-98,66.83,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083089816.1?report=genbank&log$=prottop&blast_rank=139&RID=96KRKV8D016"",""WP_083089816.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [[Mycobacterium] fortunisiensis],[Mycobacterium] fortunisiensis,294,294,100%,3e-98,65.20,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218046190.1?report=genbank&log$=prottop&blast_rank=140&RID=96KRKV8D016"",""WP_218046190.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium helveticum],Mycobacterium helveticum,293,293,99%,4e-98,66.34,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210419999.1?report=genbank&log$=prottop&blast_rank=141&RID=96KRKV8D016"",""WP_210419999.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium haemophilum],Mycobacterium haemophilum,293,293,99%,4e-98,65.35,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211141528.1?report=genbank&log$=prottop&blast_rank=142&RID=96KRKV8D016"",""WP_211141528.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium malmesburyense],Mycolicibacterium malmesburyense,293,293,99%,4e-98,68.32,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194946091.1?report=genbank&log$=prottop&blast_rank=143&RID=96KRKV8D016"",""WP_194946091.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium],Mycolicibacterium,292,292,100%,4e-98,65.20,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044521370.1?report=genbank&log$=prottop&blast_rank=144&RID=96KRKV8D016"",""WP_044521370.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium rhodesiae],Mycolicibacterium rhodesiae,292,292,95%,4e-98,68.04,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110918674.1?report=genbank&log$=prottop&blast_rank=145&RID=96KRKV8D016"",""WP_110918674.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium terramassiliense],Mycobacterium terramassiliense,293,293,99%,5e-98,66.34,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077100898.1?report=genbank&log$=prottop&blast_rank=146&RID=96KRKV8D016"",""WP_077100898.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium komanii],Mycolicibacterium komanii,292,292,99%,6e-98,67.82,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207384000.1?report=genbank&log$=prottop&blast_rank=147&RID=96KRKV8D016"",""WP_207384000.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium sherrisii],Mycobacterium sherrisii,292,292,99%,6e-98,65.84,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069401923.1?report=genbank&log$=prottop&blast_rank=148&RID=96KRKV8D016"",""WP_069401923.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium europaeum],Mycobacterium europaeum,292,292,99%,7e-98,65.35,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085241282.1?report=genbank&log$=prottop&blast_rank=149&RID=96KRKV8D016"",""WP_085241282.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,292,292,99%,7e-98,65.35,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040620910.1?report=genbank&log$=prottop&blast_rank=150&RID=96KRKV8D016"",""WP_040620910.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium nebraskense],Mycobacterium nebraskense,292,292,99%,7e-98,65.84,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046183972.1?report=genbank&log$=prottop&blast_rank=151&RID=96KRKV8D016"",""WP_046183972.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium neumannii],Mycobacterium neumannii,292,292,99%,9e-98,67.33,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_202931418.1?report=genbank&log$=prottop&blast_rank=152&RID=96KRKV8D016"",""WP_202931418.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium fluoranthenivorans],Mycolicibacterium fluoranthenivorans,291,291,100%,1e-97,64.71,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187097249.1?report=genbank&log$=prottop&blast_rank=153&RID=96KRKV8D016"",""WP_187097249.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium paraseoulense],Mycobacterium paraseoulense,292,292,99%,1e-97,65.35,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083175439.1?report=genbank&log$=prottop&blast_rank=154&RID=96KRKV8D016"",""WP_083175439.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium noviomagense],Mycobacterium noviomagense,291,291,100%,1e-97,66.67,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139798078.1?report=genbank&log$=prottop&blast_rank=155&RID=96KRKV8D016"",""WP_139798078.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium manitobense],Mycobacterium manitobense,291,291,99%,1e-97,66.83,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264011019.1?report=genbank&log$=prottop&blast_rank=156&RID=96KRKV8D016"",""WP_264011019.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium mengxianglii],Mycolicibacterium mengxianglii,291,291,100%,2e-97,66.67,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232375218.1?report=genbank&log$=prottop&blast_rank=157&RID=96KRKV8D016"",""WP_232375218.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium hackensackense],Mycobacterium hackensackense,291,291,100%,2e-97,64.22,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276065502.1?report=genbank&log$=prottop&blast_rank=158&RID=96KRKV8D016"",""WP_276065502.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium numidiamassiliense],Mycobacterium numidiamassiliense,291,291,99%,2e-97,66.34,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077078809.1?report=genbank&log$=prottop&blast_rank=159&RID=96KRKV8D016"",""WP_077078809.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium litorale],Mycolicibacterium litorale,291,291,100%,2e-97,65.69,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134057035.1?report=genbank&log$=prottop&blast_rank=160&RID=96KRKV8D016"",""WP_134057035.1"")"
