Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium gastri],Mycobacterium gastri,353,353,100%,6e-122,81.86,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051508147.1?report=genbank&log$=prottop&blast_rank=87&RID=96KS83JX016"",""WP_051508147.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium lacusdiani],Mycolicibacterium lacusdiani,353,353,100%,6e-122,81.37,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249783096.1?report=genbank&log$=prottop&blast_rank=88&RID=96KS83JX016"",""WP_249783096.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium neglectum],Mycobacterium neglectum,353,353,100%,7e-122,80.98,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176561211.1?report=genbank&log$=prottop&blast_rank=89&RID=96KS83JX016"",""WP_176561211.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium ostraviense],Mycobacterium ostraviense,353,353,100%,7e-122,81.86,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075509817.1?report=genbank&log$=prottop&blast_rank=90&RID=96KS83JX016"",""WP_075509817.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium paraterrae],Mycobacterium paraterrae,352,352,99%,7e-122,80.79,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240263780.1?report=genbank&log$=prottop&blast_rank=91&RID=96KS83JX016"",""WP_240263780.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium tusciae],Mycolicibacterium tusciae,353,353,100%,8e-122,80.39,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207568615.1?report=genbank&log$=prottop&blast_rank=92&RID=96KS83JX016"",""WP_207568615.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium flavescens],Mycolicibacterium flavescens,352,352,100%,9e-122,82.35,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069415396.1?report=genbank&log$=prottop&blast_rank=93&RID=96KS83JX016"",""WP_069415396.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium kubicae],Mycobacterium kubicae,352,352,100%,1e-121,81.86,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186273281.1?report=genbank&log$=prottop&blast_rank=94&RID=96KS83JX016"",""WP_186273281.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium tuberculosis complex],Mycobacterium tuberculosis complex,352,352,100%,1e-121,80.88,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003420410.1?report=genbank&log$=prottop&blast_rank=95&RID=96KS83JX016"",""WP_003420410.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium stomatepiae],Mycobacterium stomatepiae,352,352,100%,1e-121,79.41,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197939546.1?report=genbank&log$=prottop&blast_rank=96&RID=96KS83JX016"",""WP_197939546.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium barrassiae],Mycobacterium barrassiae,353,353,100%,2e-121,80.39,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276022525.1?report=genbank&log$=prottop&blast_rank=97&RID=96KS83JX016"",""WP_276022525.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium fragae],Mycobacterium fragae,351,351,100%,2e-121,80.39,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085194065.1?report=genbank&log$=prottop&blast_rank=98&RID=96KS83JX016"",""WP_085194065.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium moriokaense],Mycolicibacterium moriokaense,352,352,100%,2e-121,78.92,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234810178.1?report=genbank&log$=prottop&blast_rank=99&RID=96KS83JX016"",""WP_234810178.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium innocens],Mycobacterium innocens,352,352,100%,2e-121,81.37,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075542373.1?report=genbank&log$=prottop&blast_rank=100&RID=96KS83JX016"",""WP_075542373.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium arabiense],Mycolicibacterium arabiense,352,352,100%,3e-121,81.37,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163921133.1?report=genbank&log$=prottop&blast_rank=101&RID=96KS83JX016"",""WP_163921133.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium obuense],Mycolicibacterium obuense,351,351,99%,3e-121,82.18,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166429269.1?report=genbank&log$=prottop&blast_rank=102&RID=96KS83JX016"",""WP_166429269.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium poriferae],Mycolicibacterium poriferae,351,351,99%,3e-121,81.37,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163679625.1?report=genbank&log$=prottop&blast_rank=103&RID=96KS83JX016"",""WP_163679625.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium ulcerans group],Mycobacterium ulcerans group,351,351,100%,3e-121,80.88,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181005661.1?report=genbank&log$=prottop&blast_rank=104&RID=96KS83JX016"",""WP_181005661.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,351,351,100%,3e-121,80.88,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020785288.1?report=genbank&log$=prottop&blast_rank=105&RID=96KS83JX016"",""WP_020785288.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium botniense],Mycobacterium botniense,351,351,100%,4e-121,80.39,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163756818.1?report=genbank&log$=prottop&blast_rank=106&RID=96KS83JX016"",""WP_163756818.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium paraense],Mycobacterium paraense,351,351,100%,4e-121,79.90,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193791111.1?report=genbank&log$=prottop&blast_rank=107&RID=96KS83JX016"",""WP_193791111.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium tuberculosis complex],Mycobacterium tuberculosis complex,351,351,100%,4e-121,80.88,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003912326.1?report=genbank&log$=prottop&blast_rank=108&RID=96KS83JX016"",""WP_003912326.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium sherrisii],Mycobacterium sherrisii,351,351,100%,5e-121,79.41,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069401923.1?report=genbank&log$=prottop&blast_rank=109&RID=96KS83JX016"",""WP_069401923.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium marinum],Mycobacterium marinum,351,351,100%,5e-121,80.88,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181005854.1?report=genbank&log$=prottop&blast_rank=110&RID=96KS83JX016"",""WP_181005854.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium helveticum],Mycobacterium helveticum,350,350,100%,9e-121,79.90,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210419999.1?report=genbank&log$=prottop&blast_rank=111&RID=96KS83JX016"",""WP_210419999.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium chubuense],Mycolicibacterium chubuense,350,350,99%,1e-120,81.68,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048421076.1?report=genbank&log$=prottop&blast_rank=112&RID=96KS83JX016"",""WP_048421076.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium tilburgii],Mycobacterium tilburgii,350,350,100%,2e-120,79.90,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144208317.1?report=genbank&log$=prottop&blast_rank=113&RID=96KS83JX016"",""WP_144208317.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium diernhoferi],Mycolicibacterium diernhoferi,348,348,99%,2e-120,81.77,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073859312.1?report=genbank&log$=prottop&blast_rank=114&RID=96KS83JX016"",""WP_073859312.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium terramassiliense],Mycobacterium terramassiliense,349,349,100%,2e-120,79.90,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077100898.1?report=genbank&log$=prottop&blast_rank=115&RID=96KS83JX016"",""WP_077100898.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium palauense],Mycobacterium palauense,348,348,99%,2e-120,78.82,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099022656.1?report=genbank&log$=prottop&blast_rank=116&RID=96KS83JX016"",""WP_099022656.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium heidelbergense],Mycobacterium heidelbergense,349,349,100%,3e-120,79.90,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197745677.1?report=genbank&log$=prottop&blast_rank=117&RID=96KS83JX016"",""WP_197745677.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium basiliense],Mycobacterium basiliense,349,349,100%,3e-120,79.90,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197717841.1?report=genbank&log$=prottop&blast_rank=118&RID=96KS83JX016"",""WP_197717841.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium timonense],Mycobacterium timonense,348,348,100%,5e-120,79.41,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_208852545.1?report=genbank&log$=prottop&blast_rank=119&RID=96KS83JX016"",""WP_208852545.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium simiae],Mycobacterium simiae,348,348,100%,5e-120,79.41,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044508899.1?report=genbank&log$=prottop&blast_rank=120&RID=96KS83JX016"",""WP_044508899.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium gilvum],Mycolicibacterium gilvum,348,348,99%,5e-120,82.67,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011892184.1?report=genbank&log$=prottop&blast_rank=121&RID=96KS83JX016"",""WP_011892184.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium neoaurum],Mycolicibacterium neoaurum,348,348,99%,6e-120,80.30,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_030132744.1?report=genbank&log$=prottop&blast_rank=122&RID=96KS83JX016"",""WP_030132744.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium chlorophenolicum],Mycolicibacterium chlorophenolicum,348,348,99%,7e-120,80.69,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048472119.1?report=genbank&log$=prottop&blast_rank=123&RID=96KS83JX016"",""WP_048472119.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium szulgai],Mycobacterium szulgai,347,347,100%,1e-119,79.90,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211281617.1?report=genbank&log$=prottop&blast_rank=124&RID=96KS83JX016"",""WP_211281617.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium iranicum],Mycolicibacterium iranicum,347,347,99%,1e-119,81.19,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024447202.1?report=genbank&log$=prottop&blast_rank=125&RID=96KS83JX016"",""WP_024447202.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium shigaense],Mycobacterium shigaense,347,347,100%,2e-119,79.41,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096443454.1?report=genbank&log$=prottop&blast_rank=126&RID=96KS83JX016"",""WP_096443454.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium frederiksbergense],Mycobacterium frederiksbergense,345,345,99%,3e-119,81.28,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168145633.1?report=genbank&log$=prottop&blast_rank=127&RID=96KS83JX016"",""WP_168145633.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium angelicum],Mycobacterium angelicum,346,346,100%,4e-119,79.41,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083115749.1?report=genbank&log$=prottop&blast_rank=128&RID=96KS83JX016"",""WP_083115749.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium heckeshornense],Mycobacterium heckeshornense,346,346,100%,4e-119,79.41,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048891436.1?report=genbank&log$=prottop&blast_rank=129&RID=96KS83JX016"",""WP_048891436.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium marseillense],Mycobacterium marseillense,346,346,100%,4e-119,78.92,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194164289.1?report=genbank&log$=prottop&blast_rank=130&RID=96KS83JX016"",""WP_194164289.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacillus trivialis],Mycolicibacillus trivialis,345,345,99%,5e-119,79.70,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207568437.1?report=genbank&log$=prottop&blast_rank=131&RID=96KS83JX016"",""WP_207568437.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,345,345,100%,6e-119,78.92,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009952026.1?report=genbank&log$=prottop&blast_rank=132&RID=96KS83JX016"",""WP_009952026.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium duvalii],Mycolicibacterium duvalii,345,345,99%,8e-119,81.19,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098002134.1?report=genbank&log$=prottop&blast_rank=133&RID=96KS83JX016"",""WP_098002134.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium interjectum],Mycobacterium interjectum,345,345,100%,1e-118,78.43,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084454545.1?report=genbank&log$=prottop&blast_rank=134&RID=96KS83JX016"",""WP_084454545.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium rufum],Mycolicibacterium rufum,344,344,99%,1e-118,80.20,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_043413296.1?report=genbank&log$=prottop&blast_rank=135&RID=96KS83JX016"",""WP_043413296.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium paraffinicum],Mycobacterium paraffinicum,343,343,100%,2e-118,77.94,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276041993.1?report=genbank&log$=prottop&blast_rank=136&RID=96KS83JX016"",""WP_276041993.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium parafortuitum],Mycolicibacterium parafortuitum,344,344,99%,2e-118,80.69,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163769431.1?report=genbank&log$=prottop&blast_rank=137&RID=96KS83JX016"",""WP_163769431.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium anyangense],Mycolicibacterium anyangense,343,343,99%,3e-118,78.82,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163807748.1?report=genbank&log$=prottop&blast_rank=138&RID=96KS83JX016"",""WP_163807748.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium bohemicum],Mycobacterium bohemicum,343,343,100%,4e-118,78.92,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085183292.1?report=genbank&log$=prottop&blast_rank=139&RID=96KS83JX016"",""WP_085183292.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium avium complex (MAC)],Mycobacterium avium complex (MAC),343,343,100%,8e-118,77.94,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010948820.1?report=genbank&log$=prottop&blast_rank=140&RID=96KS83JX016"",""WP_010948820.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium hodleri],Mycolicibacterium hodleri,343,343,100%,8e-118,78.92,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_275079463.1?report=genbank&log$=prottop&blast_rank=141&RID=96KS83JX016"",""WP_275079463.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium bacteremicum],Mycolicibacterium bacteremicum,342,342,99%,1e-117,80.30,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083062300.1?report=genbank&log$=prottop&blast_rank=142&RID=96KS83JX016"",""WP_083062300.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium nebraskense],Mycobacterium nebraskense,342,342,100%,2e-117,77.45,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046183972.1?report=genbank&log$=prottop&blast_rank=143&RID=96KS83JX016"",""WP_046183972.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacillus parakoreensis],Mycolicibacillus parakoreensis,341,341,99%,2e-117,81.68,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240171334.1?report=genbank&log$=prottop&blast_rank=144&RID=96KS83JX016"",""WP_240171334.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium scrofulaceum],Mycobacterium scrofulaceum,342,342,100%,2e-117,77.45,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083176402.1?report=genbank&log$=prottop&blast_rank=145&RID=96KS83JX016"",""WP_083176402.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium saskatchewanense],Mycobacterium saskatchewanense,341,341,100%,3e-117,77.94,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085258271.1?report=genbank&log$=prottop&blast_rank=146&RID=96KS83JX016"",""WP_085258271.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium seoulense],Mycobacterium seoulense,341,341,100%,3e-117,77.45,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197745707.1?report=genbank&log$=prottop&blast_rank=147&RID=96KS83JX016"",""WP_197745707.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium mantenii],Mycobacterium mantenii,341,341,100%,3e-117,76.96,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197748036.1?report=genbank&log$=prottop&blast_rank=148&RID=96KS83JX016"",""WP_197748036.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium aurum],Mycolicibacterium aurum,341,341,99%,3e-117,79.70,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048634015.1?report=genbank&log$=prottop&blast_rank=149&RID=96KS83JX016"",""WP_048634015.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium paraseoulense],Mycobacterium paraseoulense,341,341,100%,3e-117,76.96,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083175439.1?report=genbank&log$=prottop&blast_rank=150&RID=96KS83JX016"",""WP_083175439.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium],Mycobacterium,341,341,100%,5e-117,76.96,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040620910.1?report=genbank&log$=prottop&blast_rank=151&RID=96KS83JX016"",""WP_040620910.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium noviomagense],Mycobacterium noviomagense,340,340,100%,8e-117,77.94,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083089816.1?report=genbank&log$=prottop&blast_rank=152&RID=96KS83JX016"",""WP_083089816.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium parmense],Mycobacterium parmense,340,340,100%,8e-117,77.45,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085271239.1?report=genbank&log$=prottop&blast_rank=153&RID=96KS83JX016"",""WP_085271239.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium colombiense],Mycobacterium colombiense,340,340,100%,1e-116,76.96,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007772121.1?report=genbank&log$=prottop&blast_rank=154&RID=96KS83JX016"",""WP_007772121.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium xenopi],Mycobacterium xenopi,340,340,100%,1e-116,78.43,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085196040.1?report=genbank&log$=prottop&blast_rank=155&RID=96KS83JX016"",""WP_085196040.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium rhizamassiliense],Mycobacterium rhizamassiliense,340,340,100%,1e-116,78.43,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077087351.1?report=genbank&log$=prottop&blast_rank=156&RID=96KS83JX016"",""WP_077087351.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium vulneris],Mycolicibacterium vulneris,339,339,100%,2e-116,76.96,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085290694.1?report=genbank&log$=prottop&blast_rank=157&RID=96KS83JX016"",""WP_085290694.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium europaeum],Mycobacterium europaeum,339,339,100%,2e-116,76.47,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085241282.1?report=genbank&log$=prottop&blast_rank=158&RID=96KS83JX016"",""WP_085241282.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycobacterium numidiamassiliense],Mycobacterium numidiamassiliense,339,339,100%,2e-116,77.45,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077078809.1?report=genbank&log$=prottop&blast_rank=159&RID=96KS83JX016"",""WP_077078809.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium komossense],Mycolicibacterium komossense,338,338,100%,3e-116,77.45,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276031056.1?report=genbank&log$=prottop&blast_rank=160&RID=96KS83JX016"",""WP_276031056.1"")"
