Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Bacillus cihuensis],Bacillus cihuensis,114,114,100%,9e-27,38.38,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028393475.1?report=genbank&log$=prottop&blast_rank=92&RID=96M6DB4W016"",""WP_028393475.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus daowaiensis],Lactiplantibacillus daowaiensis,110,110,90%,9e-27,37.72,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137627890.1?report=genbank&log$=prottop&blast_rank=93&RID=96M6DB4W016"",""WP_137627890.1"")"
N-acetylmuramoyl-L-alanine amidase [Porcipelethomonas ammoniilytica],Porcipelethomonas ammoniilytica,110,110,88%,9e-27,39.63,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147644371.1?report=genbank&log$=prottop&blast_rank=94&RID=96M6DB4W016"",""WP_147644371.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus suantsaiihabitans],Levilactobacillus suantsaiihabitans,110,110,99%,9e-27,35.52,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135368044.1?report=genbank&log$=prottop&blast_rank=95&RID=96M6DB4W016"",""WP_135368044.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus halosaccharovorans],Metabacillus halosaccharovorans,114,114,100%,1e-26,36.61,521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078431826.1?report=genbank&log$=prottop&blast_rank=96&RID=96M6DB4W016"",""WP_078431826.1"")"
N-acetylmuramoyl-L-alanine amidase [Porcipelethomonas ammoniilytica],Porcipelethomonas ammoniilytica,110,110,88%,1e-26,39.63,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147643477.1?report=genbank&log$=prottop&blast_rank=97&RID=96M6DB4W016"",""WP_147643477.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinithermofilum abyssi],Marinithermofilum abyssi,110,110,98%,1e-26,39.56,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188646726.1?report=genbank&log$=prottop&blast_rank=98&RID=96M6DB4W016"",""WP_188646726.1"")"
N-acetylmuramoyl-L-alanine amidase [Planifilum fimeticola],Planifilum fimeticola,110,110,98%,1e-26,39.56,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106343520.1?report=genbank&log$=prottop&blast_rank=99&RID=96M6DB4W016"",""WP_106343520.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus robiginosus],Domibacillus robiginosus,113,113,100%,1e-26,38.92,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245629812.1?report=genbank&log$=prottop&blast_rank=100&RID=96M6DB4W016"",""WP_245629812.1"")"
N-acetylmuramoyl-L-alanine amidase [Gottfriedia endophyticus],Gottfriedia endophyticus,113,113,100%,1e-26,38.42,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209407542.1?report=genbank&log$=prottop&blast_rank=101&RID=96M6DB4W016"",""WP_209407542.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus yapensis],Lysinibacillus yapensis,113,113,97%,1e-26,36.61,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118874979.1?report=genbank&log$=prottop&blast_rank=102&RID=96M6DB4W016"",""WP_118874979.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptostreptococcus anaerobius],Peptostreptococcus anaerobius,114,114,98%,1e-26,46.56,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002842769.1?report=genbank&log$=prottop&blast_rank=103&RID=96M6DB4W016"",""WP_002842769.1"")"
N-acetylmuramoyl-L-alanine amidase [Aedoeadaptatus acetigenes],Aedoeadaptatus acetigenes,112,112,100%,1e-26,37.77,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148472777.1?report=genbank&log$=prottop&blast_rank=104&RID=96M6DB4W016"",""WP_148472777.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus badius],Bacillus badius,113,113,95%,2e-26,38.33,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223662243.1?report=genbank&log$=prottop&blast_rank=105&RID=96M6DB4W016"",""WP_223662243.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,109,109,100%,2e-26,37.97,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016936019.1?report=genbank&log$=prottop&blast_rank=106&RID=96M6DB4W016"",""WP_016936019.1"")"
N-acetylmuramoyl-L-alanine amidase [Melghirimyces profundicolus],Melghirimyces profundicolus,109,109,98%,2e-26,38.50,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_108021780.1?report=genbank&log$=prottop&blast_rank=107&RID=96M6DB4W016"",""WP_108021780.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermaerobacter marianensis],Thermaerobacter marianensis,108,108,98%,2e-26,33.87,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013496496.1?report=genbank&log$=prottop&blast_rank=108&RID=96M6DB4W016"",""WP_013496496.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus songbeiensis],Lactiplantibacillus songbeiensis,110,110,90%,2e-26,37.13,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137634043.1?report=genbank&log$=prottop&blast_rank=109&RID=96M6DB4W016"",""WP_137634043.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus],Alkalihalobacillus,110,110,100%,2e-26,37.16,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073305264.1?report=genbank&log$=prottop&blast_rank=110&RID=96M6DB4W016"",""WP_073305264.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Natranaerovirga hydrolytica],Natranaerovirga hydrolytica,114,114,93%,2e-26,40.12,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132282946.1?report=genbank&log$=prottop&blast_rank=111&RID=96M6DB4W016"",""WP_132282946.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium benzoelyticum],Paraclostridium benzoelyticum,111,111,99%,2e-26,36.26,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_226896662.1?report=genbank&log$=prottop&blast_rank=112&RID=96M6DB4W016"",""WP_226896662.1"")"
N-acetylmuramoyl-L-alanine amidase [Phragmitibacter flavus],Phragmitibacter flavus,108,108,98%,2e-26,37.36,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138085666.1?report=genbank&log$=prottop&blast_rank=113&RID=96M6DB4W016"",""WP_138085666.1"")"
N-acetylmuramoyl-L-alanine amidase [Fructilactobacillus myrtifloralis],Fructilactobacillus myrtifloralis,109,109,98%,2e-26,35.16,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252750298.1?report=genbank&log$=prottop&blast_rank=114&RID=96M6DB4W016"",""WP_252750298.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia abyssalis],Priestia abyssalis,112,112,98%,2e-26,38.67,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078414351.1?report=genbank&log$=prottop&blast_rank=115&RID=96M6DB4W016"",""WP_078414351.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus badius],Bacillus badius,112,112,100%,2e-26,37.30,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223661917.1?report=genbank&log$=prottop&blast_rank=116&RID=96M6DB4W016"",""WP_223661917.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus koreensis],Planococcus koreensis,112,112,100%,3e-26,38.80,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135501602.1?report=genbank&log$=prottop&blast_rank=117&RID=96M6DB4W016"",""WP_135501602.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus suantsaii],Levilactobacillus suantsaii,109,109,98%,3e-26,34.07,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182150634.1?report=genbank&log$=prottop&blast_rank=118&RID=96M6DB4W016"",""WP_182150634.1"")"
N-acetylmuramoyl-L-alanine amidase [Oxynema aestuarii],Oxynema aestuarii,112,112,98%,3e-26,38.04,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168571457.1?report=genbank&log$=prottop&blast_rank=119&RID=96M6DB4W016"",""WP_168571457.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus oceanisediminis],Cytobacillus oceanisediminis,112,112,100%,3e-26,36.81,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144546398.1?report=genbank&log$=prottop&blast_rank=120&RID=96M6DB4W016"",""WP_144546398.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,112,112,100%,3e-26,38.25,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233129802.1?report=genbank&log$=prottop&blast_rank=121&RID=96M6DB4W016"",""WP_233129802.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium sulfidigenes],Clostridium sulfidigenes,107,107,98%,3e-26,38.46,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051824040.1?report=genbank&log$=prottop&blast_rank=122&RID=96M6DB4W016"",""WP_051824040.1"")"
N-acetylmuramoyl-L-alanine amidase [Oenococcus oeni],Oenococcus oeni,109,109,87%,3e-26,40.62,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002818179.1?report=genbank&log$=prottop&blast_rank=123&RID=96M6DB4W016"",""WP_002818179.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus aquaticus],Liquorilactobacillus aquaticus,109,109,99%,3e-26,36.41,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057875698.1?report=genbank&log$=prottop&blast_rank=124&RID=96M6DB4W016"",""WP_057875698.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus ghanensis],Liquorilactobacillus ghanensis,109,109,98%,3e-26,36.26,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057870587.1?report=genbank&log$=prottop&blast_rank=125&RID=96M6DB4W016"",""WP_057870587.1"")"
N-acetylmuramoyl-L-alanine amidase [Gottschalkia purinilytica],Gottschalkia purinilytica,107,107,98%,3e-26,39.01,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050355752.1?report=genbank&log$=prottop&blast_rank=126&RID=96M6DB4W016"",""WP_050355752.1"")"
N-acetylmuramoyl-L-alanine amidase [Simkania negevensis],Simkania negevensis,107,107,99%,3e-26,35.87,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013942844.1?report=genbank&log$=prottop&blast_rank=127&RID=96M6DB4W016"",""WP_013942844.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus gellani],Ornithinibacillus gellani,110,110,98%,3e-26,37.02,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190279475.1?report=genbank&log$=prottop&blast_rank=128&RID=96M6DB4W016"",""WP_190279475.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus caprae],Ornithinibacillus caprae,109,109,99%,3e-26,38.46,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_196493776.1?report=genbank&log$=prottop&blast_rank=129&RID=96M6DB4W016"",""WP_196493776.1"")"
N-acetylmuramoyl-L-alanine amidase [Lusitaniella coriacea],Lusitaniella coriacea,112,112,98%,3e-26,39.23,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194029335.1?report=genbank&log$=prottop&blast_rank=130&RID=96M6DB4W016"",""WP_194029335.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudoneobacillus rhizosphaerae],Pseudoneobacillus rhizosphaerae,112,112,100%,4e-26,37.30,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230496719.1?report=genbank&log$=prottop&blast_rank=131&RID=96M6DB4W016"",""WP_230496719.1"")"
N-acetylmuramoyl-L-alanine amidase [Oscillatoria acuminata],Oscillatoria acuminata,113,113,98%,4e-26,39.13,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015151039.1?report=genbank&log$=prottop&blast_rank=132&RID=96M6DB4W016"",""WP_015151039.1"")"
N-acetylmuramoyl-L-alanine amidase [Luteolibacter marinus],Luteolibacter marinus,107,107,98%,4e-26,37.02,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193211493.1?report=genbank&log$=prottop&blast_rank=133&RID=96M6DB4W016"",""WP_193211493.1"")"
N-acetylmuramoyl-L-alanine amidase [Persicirhabdus sediminis],Persicirhabdus sediminis,107,107,98%,4e-26,35.36,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200312324.1?report=genbank&log$=prottop&blast_rank=134&RID=96M6DB4W016"",""WP_200312324.1"")"
N-acetylmuramoyl-L-alanine amidase [Romboutsia timonensis],Romboutsia timonensis,107,107,98%,4e-26,39.78,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195906806.1?report=genbank&log$=prottop&blast_rank=135&RID=96M6DB4W016"",""WP_195906806.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus macyae],Alkalihalobacillus macyae,112,112,97%,4e-26,39.11,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048312035.1?report=genbank&log$=prottop&blast_rank=136&RID=96M6DB4W016"",""WP_048312035.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,112,112,100%,5e-26,38.59,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076766876.1?report=genbank&log$=prottop&blast_rank=137&RID=96M6DB4W016"",""WP_076766876.1"")"
N-acetylmuramoyl-L-alanine amidase [Pediococcus damnosus],Pediococcus damnosus,108,108,98%,5e-26,36.26,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_100078141.1?report=genbank&log$=prottop&blast_rank=138&RID=96M6DB4W016"",""WP_100078141.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus fabifermentans],Lactiplantibacillus fabifermentans,108,108,90%,5e-26,36.53,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024624887.1?report=genbank&log$=prottop&blast_rank=139&RID=96M6DB4W016"",""WP_024624887.1"")"
N-acetylmuramoyl-L-alanine amidase [Parageobacillus thermoglucosidasius],Parageobacillus thermoglucosidasius,112,112,90%,5e-26,40.12,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042384701.1?report=genbank&log$=prottop&blast_rank=140&RID=96M6DB4W016"",""WP_042384701.1"")"
N-acetylmuramoyl-L-alanine amidase [Gottschalkia purinilytica],Gottschalkia purinilytica,106,106,98%,5e-26,37.91,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050355089.1?report=genbank&log$=prottop&blast_rank=141&RID=96M6DB4W016"",""WP_050355089.1"")"
N-acetylmuramoyl-L-alanine amidase [Apilactobacillus nanyangensis],Apilactobacillus nanyangensis,108,108,91%,5e-26,39.29,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203621766.1?report=genbank&log$=prottop&blast_rank=142&RID=96M6DB4W016"",""WP_203621766.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus fastidiosus],Metabacillus fastidiosus,112,112,87%,6e-26,41.25,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156483513.1?report=genbank&log$=prottop&blast_rank=143&RID=96M6DB4W016"",""WP_156483513.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalicoccus halolimnae],Alkalicoccus halolimnae,112,112,90%,6e-26,37.35,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147802777.1?report=genbank&log$=prottop&blast_rank=144&RID=96M6DB4W016"",""WP_147802777.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceaniferula marina],Oceaniferula marina,107,107,89%,6e-26,39.88,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178933106.1?report=genbank&log$=prottop&blast_rank=145&RID=96M6DB4W016"",""WP_178933106.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia koreensis],Priestia koreensis,111,111,100%,6e-26,37.97,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053403687.1?report=genbank&log$=prottop&blast_rank=146&RID=96M6DB4W016"",""WP_053403687.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus xiangfangensis],Lactiplantibacillus xiangfangensis,108,108,91%,6e-26,37.87,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057707254.1?report=genbank&log$=prottop&blast_rank=147&RID=96M6DB4W016"",""WP_057707254.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus cerevisiae],Levilactobacillus cerevisiae,108,108,99%,6e-26,33.88,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125579908.1?report=genbank&log$=prottop&blast_rank=148&RID=96M6DB4W016"",""WP_125579908.1"")"
N-acetylmuramoyl-L-alanine amidase [Peptoniphilus urinae],Peptoniphilus urinae,110,110,100%,7e-26,37.23,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077075116.1?report=genbank&log$=prottop&blast_rank=149&RID=96M6DB4W016"",""WP_077075116.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus hordei],Liquorilactobacillus hordei,108,108,98%,7e-26,37.36,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057868471.1?report=genbank&log$=prottop&blast_rank=150&RID=96M6DB4W016"",""WP_057868471.1"")"
N-acetylmuramoyl-L-alanine amidase [Salsuginibacillus kocurii],Salsuginibacillus kocurii,112,112,89%,7e-26,35.58,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018922042.1?report=genbank&log$=prottop&blast_rank=151&RID=96M6DB4W016"",""WP_018922042.1"")"
SH3 domain-containing protein [Fictibacillus marinisediminis],Fictibacillus marinisediminis,112,112,98%,7e-26,38.33,569,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248253974.1?report=genbank&log$=prottop&blast_rank=152&RID=96M6DB4W016"",""WP_248253974.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus enclensis],Domibacillus enclensis,111,111,100%,7e-26,35.87,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045852497.1?report=genbank&log$=prottop&blast_rank=153&RID=96M6DB4W016"",""WP_045852497.1"")"
N-acetylmuramoyl-L-alanine amidase [Luteolibacter marinus],Luteolibacter marinus,106,106,98%,7e-26,34.25,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193213459.1?report=genbank&log$=prottop&blast_rank=154&RID=96M6DB4W016"",""WP_193213459.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidium pseudopriestleyi],Phormidium pseudopriestleyi,112,112,98%,7e-26,39.13,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207090630.1?report=genbank&log$=prottop&blast_rank=155&RID=96M6DB4W016"",""WP_207090630.1"")"
N-acetylmuramoyl-L-alanine amidase [Caproicibacterium amylolyticum],Caproicibacterium amylolyticum,108,108,90%,7e-26,38.73,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212508084.1?report=genbank&log$=prottop&blast_rank=156&RID=96M6DB4W016"",""WP_212508084.1"")"
N-acetylmuramoyl-L-alanine amidase [Apilactobacillus bombintestini],Apilactobacillus bombintestini,108,108,91%,8e-26,38.01,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120783849.1?report=genbank&log$=prottop&blast_rank=157&RID=96M6DB4W016"",""WP_120783849.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus huizhouensis],Peribacillus huizhouensis,111,111,100%,9e-26,37.84,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182503172.1?report=genbank&log$=prottop&blast_rank=158&RID=96M6DB4W016"",""WP_182503172.1"")"
N-acetylmuramoyl-L-alanine amidase [Paludifilum halophilum],Paludifilum halophilum,105,105,98%,9e-26,38.80,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094262744.1?report=genbank&log$=prottop&blast_rank=159&RID=96M6DB4W016"",""WP_094262744.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus],Virgibacillus,110,110,100%,9e-26,36.61,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021289957.1?report=genbank&log$=prottop&blast_rank=160&RID=96M6DB4W016"",""WP_021289957.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus solani],Cytobacillus solani,112,112,100%,9e-26,37.16,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075209244.1?report=genbank&log$=prottop&blast_rank=161&RID=96M6DB4W016"",""WP_075209244.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus fastidiosus],Metabacillus fastidiosus,110,110,100%,9e-26,36.61,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066235356.1?report=genbank&log$=prottop&blast_rank=162&RID=96M6DB4W016"",""WP_066235356.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus saganii],Peribacillus saganii,111,111,100%,9e-26,38.92,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117326458.1?report=genbank&log$=prottop&blast_rank=163&RID=96M6DB4W016"",""WP_117326458.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium],Clostridium,108,108,100%,9e-26,38.46,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021281926.1?report=genbank&log$=prottop&blast_rank=164&RID=96M6DB4W016"",""WP_021281926.1"")"
SH3 domain-containing protein [Fictibacillus macauensis],Fictibacillus macauensis,112,112,98%,9e-26,35.56,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007201460.1?report=genbank&log$=prottop&blast_rank=165&RID=96M6DB4W016"",""WP_007201460.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus eiseniae],Cytobacillus eiseniae,112,112,100%,1e-25,38.80,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066397867.1?report=genbank&log$=prottop&blast_rank=166&RID=96M6DB4W016"",""WP_066397867.1"")"
N-acetylmuramoyl-L-alanine amidase [Parachlamydia acanthamoebae],Parachlamydia acanthamoebae,107,107,100%,1e-25,34.41,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013925289.1?report=genbank&log$=prottop&blast_rank=167&RID=96M6DB4W016"",""WP_013925289.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermaerobacter subterraneus],Thermaerobacter subterraneus,107,107,98%,1e-25,34.25,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006903028.1?report=genbank&log$=prottop&blast_rank=168&RID=96M6DB4W016"",""WP_006903028.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus ruber],Planococcus ruber,111,111,100%,1e-25,36.90,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246808355.1?report=genbank&log$=prottop&blast_rank=169&RID=96M6DB4W016"",""WP_246808355.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfotruncus alcoholivorax],Desulfotruncus alcoholivorax,107,107,98%,1e-25,37.57,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027365333.1?report=genbank&log$=prottop&blast_rank=170&RID=96M6DB4W016"",""WP_027365333.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus massiliensis],Planococcus massiliensis,110,110,100%,1e-25,36.90,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052650721.1?report=genbank&log$=prottop&blast_rank=171&RID=96M6DB4W016"",""WP_052650721.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus mojavensis],Bacillus mojavensis,107,107,99%,1e-25,37.10,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168747912.1?report=genbank&log$=prottop&blast_rank=172&RID=96M6DB4W016"",""WP_168747912.1"")"
