Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Salinicoccus carnicancri],Salinicoccus carnicancri,139,139,98%,2e-38,39.53,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017548730.1?report=genbank&log$=prottop&blast_rank=93&RID=96KTNVR7013"",""WP_017548730.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus sediminis],Salinicoccus sediminis,139,139,98%,3e-38,40.12,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046511136.1?report=genbank&log$=prottop&blast_rank=94&RID=96KTNVR7013"",""WP_046511136.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus qingdaonensis],Salinicoccus qingdaonensis,139,139,98%,3e-38,39.53,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092983915.1?report=genbank&log$=prottop&blast_rank=95&RID=96KTNVR7013"",""WP_092983915.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus norwichensis],Bacillus norwichensis,143,143,98%,4e-38,43.26,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225220790.1?report=genbank&log$=prottop&blast_rank=96&RID=96KTNVR7013"",""WP_225220790.1"")"
N-acetylmuramoyl-L-alanine amidase [Brochothrix campestris],Brochothrix campestris,138,138,99%,5e-38,43.89,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232217893.1?report=genbank&log$=prottop&blast_rank=97&RID=96KTNVR7013"",""WP_232217893.1"")"
SH3 domain-containing protein [Falsibacillus pallidus],Falsibacillus pallidus,145,145,98%,5e-38,43.82,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114744995.1?report=genbank&log$=prottop&blast_rank=98&RID=96KTNVR7013"",""WP_114744995.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus albus],Salinicoccus albus,138,138,98%,5e-38,38.95,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020008539.1?report=genbank&log$=prottop&blast_rank=99&RID=96KTNVR7013"",""WP_020008539.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria ivanovii],Listeria ivanovii,143,143,99%,5e-38,44.20,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014092883.1?report=genbank&log$=prottop&blast_rank=100&RID=96KTNVR7013"",""WP_014092883.1"")"
N-acetylmuramoyl-L-alanine amidase [Ligilactobacillus apodemi],Ligilactobacillus apodemi,139,139,100%,7e-38,45.30,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025087517.1?report=genbank&log$=prottop&blast_rank=101&RID=96KTNVR7013"",""WP_025087517.1"")"
N-acetylmuramoyl-L-alanine amidase [Aerococcus christensenii],Aerococcus christensenii,143,143,98%,7e-38,44.69,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236701128.1?report=genbank&log$=prottop&blast_rank=102&RID=96KTNVR7013"",""WP_236701128.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus luteus],Salinicoccus luteus,138,138,99%,8e-38,36.78,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031548886.1?report=genbank&log$=prottop&blast_rank=103&RID=96KTNVR7013"",""WP_031548886.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia flexa],Priestia flexa,140,140,99%,8e-38,41.57,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_206833183.1?report=genbank&log$=prottop&blast_rank=104&RID=96KTNVR7013"",""WP_206833183.1"")"
N-acetylmuramoyl-L-alanine amidase [Abyssicoccus albus],Abyssicoccus albus,139,139,98%,9e-38,46.55,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077140086.1?report=genbank&log$=prottop&blast_rank=105&RID=96KTNVR7013"",""WP_077140086.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus indicus],Domibacillus indicus,140,140,99%,1e-37,44.69,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052712179.1?report=genbank&log$=prottop&blast_rank=106&RID=96KTNVR7013"",""WP_052712179.1"")"
SH3 domain-containing protein [Peribacillus tepidiphilus],Peribacillus tepidiphilus,144,144,99%,1e-37,43.02,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153123154.1?report=genbank&log$=prottop&blast_rank=107&RID=96KTNVR7013"",""WP_153123154.1"")"
SH3 domain-containing protein [Falsibacillus albus],Falsibacillus albus,144,144,98%,1e-37,42.70,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121678787.1?report=genbank&log$=prottop&blast_rank=108&RID=96KTNVR7013"",""WP_121678787.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus entomophilus],Vagococcus entomophilus,140,140,96%,2e-37,45.71,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126824375.1?report=genbank&log$=prottop&blast_rank=109&RID=96KTNVR7013"",""WP_126824375.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus acetophenoni],Ureibacillus acetophenoni,143,143,100%,2e-37,44.75,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097148377.1?report=genbank&log$=prottop&blast_rank=110&RID=96KTNVR7013"",""WP_097148377.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus faecalis],Peribacillus faecalis,141,141,98%,2e-37,41.90,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190997417.1?report=genbank&log$=prottop&blast_rank=111&RID=96KTNVR7013"",""WP_190997417.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus norwichensis],Bacillus norwichensis,141,141,98%,2e-37,42.13,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191813340.1?report=genbank&log$=prottop&blast_rank=112&RID=96KTNVR7013"",""WP_191813340.1"")"
N-acetylmuramoyl-L-alanine amidase [Nosocomiicoccus ampullae],Nosocomiicoccus ampullae,137,137,98%,2e-37,39.53,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219490151.1?report=genbank&log$=prottop&blast_rank=113&RID=96KTNVR7013"",""WP_219490151.1"")"
SH3 domain-containing protein [Robertmurraya massiliosenegalensis],Robertmurraya massiliosenegalensis,143,143,98%,2e-37,41.57,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019154643.1?report=genbank&log$=prottop&blast_rank=114&RID=96KTNVR7013"",""WP_019154643.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus aminovorans],Domibacillus aminovorans,141,141,100%,2e-37,42.22,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063966257.1?report=genbank&log$=prottop&blast_rank=115&RID=96KTNVR7013"",""WP_063966257.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus wudalianchiensis],Bacillus wudalianchiensis,141,141,99%,3e-37,40.78,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065408952.1?report=genbank&log$=prottop&blast_rank=116&RID=96KTNVR7013"",""WP_065408952.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia fortis],Siminovitchia fortis,141,141,98%,3e-37,41.57,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186306523.1?report=genbank&log$=prottop&blast_rank=117&RID=96KTNVR7013"",""WP_186306523.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria immobilis],Listeria immobilis,140,140,99%,4e-37,43.65,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187123878.1?report=genbank&log$=prottop&blast_rank=118&RID=96KTNVR7013"",""WP_187123878.1"")"
N-acetylmuramoyl-L-alanine amidase [Litoribacterium kuwaitense],Litoribacterium kuwaitense,141,141,99%,5e-37,42.46,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165198761.1?report=genbank&log$=prottop&blast_rank=119&RID=96KTNVR7013"",""WP_165198761.1"")"
SH3 domain-containing protein [Robertmurraya siralis],Robertmurraya siralis,142,142,98%,5e-37,42.13,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137744254.1?report=genbank&log$=prottop&blast_rank=120&RID=96KTNVR7013"",""WP_137744254.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus alvei],Paenibacillus alvei,135,135,98%,5e-37,42.78,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_262866384.1?report=genbank&log$=prottop&blast_rank=121&RID=96KTNVR7013"",""WP_262866384.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus hunanensis],Halobacillus hunanensis,141,141,98%,6e-37,42.46,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079530376.1?report=genbank&log$=prottop&blast_rank=122&RID=96KTNVR7013"",""WP_079530376.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus thermotolerans],Bacillus thermotolerans,141,141,98%,6e-37,41.01,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052728952.1?report=genbank&log$=prottop&blast_rank=123&RID=96KTNVR7013"",""WP_052728952.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus californiensis],Ornithinibacillus californiensis,138,138,98%,8e-37,41.90,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053074970.1?report=genbank&log$=prottop&blast_rank=124&RID=96KTNVR7013"",""WP_053074970.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalicoccus meleagridis],Jeotgalicoccus meleagridis,135,135,98%,8e-37,39.53,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185125893.1?report=genbank&log$=prottop&blast_rank=125&RID=96KTNVR7013"",""WP_185125893.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia terrae],Siminovitchia terrae,139,139,98%,9e-37,41.57,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185830877.1?report=genbank&log$=prottop&blast_rank=126&RID=96KTNVR7013"",""WP_185830877.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria monocytogenes],Listeria monocytogenes,139,139,99%,9e-37,42.54,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003723525.1?report=genbank&log$=prottop&blast_rank=127&RID=96KTNVR7013"",""WP_003723525.1"")"
SH3 domain-containing protein [Bacillus massiliglaciei],Bacillus massiliglaciei,141,141,98%,1e-36,43.82,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110927053.1?report=genbank&log$=prottop&blast_rank=128&RID=96KTNVR7013"",""WP_110927053.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus],Salinicoccus,135,135,99%,1e-36,37.36,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145285755.1?report=genbank&log$=prottop&blast_rank=129&RID=96KTNVR7013"",""WP_145285755.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria innocua],Listeria innocua,139,139,99%,1e-36,43.09,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153648102.1?report=genbank&log$=prottop&blast_rank=130&RID=96KTNVR7013"",""WP_153648102.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudalkalibacillus caeni],Pseudalkalibacillus caeni,140,140,100%,1e-36,43.33,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171016648.1?report=genbank&log$=prottop&blast_rank=131&RID=96KTNVR7013"",""WP_171016648.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus roseus],Salinicoccus roseus,134,134,98%,1e-36,36.05,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052443667.1?report=genbank&log$=prottop&blast_rank=132&RID=96KTNVR7013"",""WP_052443667.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus acidicola],Bacillus acidicola,139,139,98%,2e-36,42.70,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083952967.1?report=genbank&log$=prottop&blast_rank=133&RID=96KTNVR7013"",""WP_083952967.1"")"
SH3 domain-containing protein [Peribacillus loiseleuriae],Peribacillus loiseleuriae,141,141,98%,2e-36,45.25,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049682418.1?report=genbank&log$=prottop&blast_rank=134&RID=96KTNVR7013"",""WP_049682418.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus deserti],Peribacillus deserti,135,135,98%,2e-36,42.46,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_275585090.1?report=genbank&log$=prottop&blast_rank=135&RID=96KTNVR7013"",""WP_275585090.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia sporothermodurans],Heyndrickxia sporothermodurans,139,139,98%,2e-36,42.70,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160331408.1?report=genbank&log$=prottop&blast_rank=136&RID=96KTNVR7013"",""WP_160331408.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus niameyensis],Bacillus niameyensis,138,138,97%,2e-36,42.29,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062104587.1?report=genbank&log$=prottop&blast_rank=137&RID=96KTNVR7013"",""WP_062104587.1"")"
SH3 domain-containing protein [Bacillus cihuensis],Bacillus cihuensis,140,140,98%,3e-36,44.94,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051404965.1?report=genbank&log$=prottop&blast_rank=138&RID=96KTNVR7013"",""WP_051404965.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,133,133,98%,4e-36,42.54,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033799374.1?report=genbank&log$=prottop&blast_rank=139&RID=96KTNVR7013"",""WP_033799374.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus halodurans],Salinicoccus halodurans,134,134,98%,4e-36,38.37,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046790083.1?report=genbank&log$=prottop&blast_rank=140&RID=96KTNVR7013"",""WP_046790083.1"")"
SH3 domain-containing protein [Savagea serpentis],Savagea serpentis,139,139,99%,4e-36,41.34,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194561576.1?report=genbank&log$=prottop&blast_rank=141&RID=96KTNVR7013"",""WP_194561576.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia thermophila],Siminovitchia thermophila,138,138,99%,4e-36,41.34,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083717377.1?report=genbank&log$=prottop&blast_rank=142&RID=96KTNVR7013"",""WP_083717377.1"")"
N-acetylmuramoyl-L-alanine amidase [Nosocomiicoccus],Nosocomiicoccus,134,134,98%,4e-36,38.37,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040928786.1?report=genbank&log$=prottop&blast_rank=143&RID=96KTNVR7013"",""WP_040928786.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus hispanicus],Salinicoccus hispanicus,133,133,98%,4e-36,36.63,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160651821.1?report=genbank&log$=prottop&blast_rank=144&RID=96KTNVR7013"",""WP_160651821.1"")"
N-acetylmuramoyl-L-alanine amidase [Anoxybacillus amylolyticus],Anoxybacillus amylolyticus,138,138,99%,4e-36,44.51,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084256380.1?report=genbank&log$=prottop&blast_rank=145&RID=96KTNVR7013"",""WP_084256380.1"")"
SH3 domain-containing protein [Margalitia shackletonii],Margalitia shackletonii,140,140,98%,4e-36,42.22,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055739166.1?report=genbank&log$=prottop&blast_rank=146&RID=96KTNVR7013"",""WP_055739166.1"")"
N-acetylmuramoyl-L-alanine amidase [Aerococcus suis],Aerococcus suis,138,138,99%,4e-36,42.78,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084098316.1?report=genbank&log$=prottop&blast_rank=147&RID=96KTNVR7013"",""WP_084098316.1"")"
SH3 domain-containing protein [Peribacillus huizhouensis],Peribacillus huizhouensis,140,140,98%,5e-36,44.94,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182501746.1?report=genbank&log$=prottop&blast_rank=148&RID=96KTNVR7013"",""WP_182501746.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus massiliensis],Ornithinibacillus massiliensis,133,133,96%,6e-36,40.34,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211740916.1?report=genbank&log$=prottop&blast_rank=149&RID=96KTNVR7013"",""WP_211740916.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinilactibacillus piezotolerans],Marinilactibacillus piezotolerans,137,137,99%,7e-36,41.67,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091895271.1?report=genbank&log$=prottop&blast_rank=150&RID=96KTNVR7013"",""WP_091895271.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus badius],Bacillus badius,137,137,99%,7e-36,39.11,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063385489.1?report=genbank&log$=prottop&blast_rank=151&RID=96KTNVR7013"",""WP_063385489.1"")"
SH3 domain-containing protein [Bacillus],Bacillus,139,139,98%,8e-36,41.90,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101579661.1?report=genbank&log$=prottop&blast_rank=152&RID=96KTNVR7013"",""WP_101579661.1"")"
N-acetylmuramoyl-L-alanine amidase [Aerococcus urinae],Aerococcus urinae,137,137,98%,8e-36,43.26,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230080669.1?report=genbank&log$=prottop&blast_rank=153&RID=96KTNVR7013"",""WP_230080669.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria],Listeria,137,137,99%,1e-35,43.09,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185637727.1?report=genbank&log$=prottop&blast_rank=154&RID=96KTNVR7013"",""WP_185637727.1"")"
N-acetylmuramoyl-L-alanine amidase [Lederbergia ruris],Lederbergia ruris,136,136,98%,1e-35,41.24,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212964961.1?report=genbank&log$=prottop&blast_rank=155&RID=96KTNVR7013"",""WP_212964961.1"")"
SH3 domain-containing protein [Bacillus fonticola],Bacillus fonticola,138,138,99%,1e-35,41.21,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228027551.1?report=genbank&log$=prottop&blast_rank=156&RID=96KTNVR7013"",""WP_228027551.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria welshimeri],Listeria welshimeri,136,136,99%,1e-35,41.99,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011702324.1?report=genbank&log$=prottop&blast_rank=157&RID=96KTNVR7013"",""WP_011702324.1"")"
SH3 domain-containing protein [Bacillus alveayuensis],Bacillus alveayuensis,138,138,98%,1e-35,43.58,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052659601.1?report=genbank&log$=prottop&blast_rank=158&RID=96KTNVR7013"",""WP_052659601.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus niameyensis],Bacillus niameyensis,132,132,100%,2e-35,43.09,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084781756.1?report=genbank&log$=prottop&blast_rank=159&RID=96KTNVR7013"",""WP_084781756.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia vini],Heyndrickxia vini,136,136,98%,2e-35,42.13,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_202779962.1?report=genbank&log$=prottop&blast_rank=160&RID=96KTNVR7013"",""WP_202779962.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus ihumii],Halobacillus ihumii,137,137,98%,2e-35,41.90,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163526448.1?report=genbank&log$=prottop&blast_rank=161&RID=96KTNVR7013"",""WP_163526448.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus thermosphaericus],Ureibacillus thermosphaericus,137,137,100%,2e-35,42.22,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232019838.1?report=genbank&log$=prottop&blast_rank=162&RID=96KTNVR7013"",""WP_232019838.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus bavariensis],Ornithinibacillus bavariensis,135,135,99%,2e-35,41.11,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212920525.1?report=genbank&log$=prottop&blast_rank=163&RID=96KTNVR7013"",""WP_212920525.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus tundrae],Domibacillus tundrae,134,134,99%,2e-35,41.90,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052728396.1?report=genbank&log$=prottop&blast_rank=164&RID=96KTNVR7013"",""WP_052728396.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus timonensis],Lysinibacillus timonensis,137,137,100%,2e-35,41.67,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106780098.1?report=genbank&log$=prottop&blast_rank=165&RID=96KTNVR7013"",""WP_106780098.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus manganicus],Ureibacillus manganicus,137,137,100%,2e-35,43.09,524,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036189864.1?report=genbank&log$=prottop&blast_rank=166&RID=96KTNVR7013"",""WP_036189864.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria cossartiae],Listeria cossartiae,135,135,99%,3e-35,42.54,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185391434.1?report=genbank&log$=prottop&blast_rank=167&RID=96KTNVR7013"",""WP_185391434.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria],Listeria,135,135,99%,3e-35,42.54,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008947893.1?report=genbank&log$=prottop&blast_rank=168&RID=96KTNVR7013"",""WP_008947893.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus halotolerans],Ornithinibacillus halotolerans,134,134,98%,3e-35,41.34,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188383297.1?report=genbank&log$=prottop&blast_rank=169&RID=96KTNVR7013"",""WP_188383297.1"")"
N-acetylmuramoyl-L-alanine amidase [Niallia taxi],Niallia taxi,137,137,98%,4e-35,41.57,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251663870.1?report=genbank&log$=prottop&blast_rank=170&RID=96KTNVR7013"",""WP_251663870.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus iocasae],Domibacillus iocasae,134,134,99%,4e-35,41.99,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069938000.1?report=genbank&log$=prottop&blast_rank=171&RID=96KTNVR7013"",""WP_069938000.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus enclensis],Domibacillus enclensis,134,134,99%,4e-35,44.13,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052698474.1?report=genbank&log$=prottop&blast_rank=172&RID=96KTNVR7013"",""WP_052698474.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus massiliigorillae],Bacillus massiliigorillae,135,135,100%,4e-35,41.11,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052343506.1?report=genbank&log$=prottop&blast_rank=173&RID=96KTNVR7013"",""WP_052343506.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria farberi],Listeria farberi,135,135,99%,4e-35,41.99,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185318841.1?report=genbank&log$=prottop&blast_rank=174&RID=96KTNVR7013"",""WP_185318841.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalibacterium thalassium],Alkalibacterium thalassium,135,135,99%,4e-35,41.11,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091264293.1?report=genbank&log$=prottop&blast_rank=175&RID=96KTNVR7013"",""WP_091264293.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus dakarensis],Virgibacillus dakarensis,134,134,99%,6e-35,41.11,363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088049997.1?report=genbank&log$=prottop&blast_rank=176&RID=96KTNVR7013"",""WP_088049997.1"")"
