Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Nostoc spongiaeforme],Nostoc spongiaeforme,238,238,100%,6e-73,67.25,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199340891.1?report=genbank&log$=prottop&blast_rank=93&RID=96K09JBT016"",""WP_199340891.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena],Anabaena,238,238,100%,1e-72,68.42,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015212817.1?report=genbank&log$=prottop&blast_rank=94&RID=96K09JBT016"",""WP_015212817.1"")"
N-acetylmuramoyl-L-alanine amidase [Chroogloeocystis siderophila],Chroogloeocystis siderophila,238,238,100%,1e-72,67.84,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073551105.1?report=genbank&log$=prottop&blast_rank=95&RID=96K09JBT016"",""WP_073551105.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaenopsis],Anabaenopsis,238,238,100%,1e-72,66.08,652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271733620.1?report=genbank&log$=prottop&blast_rank=96&RID=96K09JBT016"",""WP_271733620.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix parasitica],Calothrix parasitica,237,237,99%,3e-72,68.82,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096657639.1?report=genbank&log$=prottop&blast_rank=97&RID=96K09JBT016"",""WP_096657639.1"")"
N-acetylmuramoyl-L-alanine amidase [Brasilonema sennae],Brasilonema sennae,237,237,98%,3e-72,66.67,650,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171975870.1?report=genbank&log$=prottop&blast_rank=98&RID=96K09JBT016"",""WP_171975870.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum planctonicum],Dolichospermum planctonicum,236,236,100%,3e-72,66.67,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137907987.1?report=genbank&log$=prottop&blast_rank=99&RID=96K09JBT016"",""WP_137907987.1"")"
N-acetylmuramoyl-L-alanine amidase [Mastigocoleus testarum],Mastigocoleus testarum,236,236,99%,5e-72,66.47,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027841054.1?report=genbank&log$=prottop&blast_rank=100&RID=96K09JBT016"",""WP_027841054.1"")"
N-acetylmuramoyl-L-alanine amidase [Coleofasciculus chthonoplastes],Coleofasciculus chthonoplastes,228,228,100%,5e-72,62.94,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044210876.1?report=genbank&log$=prottop&blast_rank=101&RID=96K09JBT016"",""WP_044210876.1"")"
N-acetylmuramoyl-L-alanine amidase [Fischerella thermalis],Fischerella thermalis,236,236,100%,5e-72,66.67,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009458035.1?report=genbank&log$=prottop&blast_rank=102&RID=96K09JBT016"",""WP_009458035.1"")"
N-acetylmuramoyl-L-alanine amidase [Fischerella muscicola],Fischerella muscicola,236,236,100%,6e-72,66.67,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016865077.1?report=genbank&log$=prottop&blast_rank=103&RID=96K09JBT016"",""WP_016865077.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphaerospermopsis kisseleviana],Sphaerospermopsis kisseleviana,235,235,100%,8e-72,68.42,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096565818.1?report=genbank&log$=prottop&blast_rank=104&RID=96K09JBT016"",""WP_096565818.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphaerospermopsis reniformis],Sphaerospermopsis reniformis,235,235,100%,1e-71,68.42,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137667179.1?report=genbank&log$=prottop&blast_rank=105&RID=96K09JBT016"",""WP_137667179.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena catenula],Anabaena catenula,234,234,100%,1e-71,66.86,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190907397.1?report=genbank&log$=prottop&blast_rank=106&RID=96K09JBT016"",""WP_190907397.1"")"
N-acetylmuramoyl-L-alanine amidase [Allocoleopsis franciscana],Allocoleopsis franciscana,230,230,100%,4e-71,63.74,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015181652.1?report=genbank&log$=prottop&blast_rank=107&RID=96K09JBT016"",""WP_015181652.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena azotica],Anabaena azotica,232,232,100%,9e-71,65.50,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199328557.1?report=genbank&log$=prottop&blast_rank=108&RID=96K09JBT016"",""WP_199328557.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidium ambiguum],Phormidium ambiguum,231,231,100%,2e-70,67.06,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073595314.1?report=genbank&log$=prottop&blast_rank=109&RID=96K09JBT016"",""WP_073595314.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum compactum],Dolichospermum compactum,231,231,100%,2e-70,63.16,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096665854.1?report=genbank&log$=prottop&blast_rank=110&RID=96K09JBT016"",""WP_096665854.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostocaceae],Nostocaceae,232,232,100%,2e-70,64.91,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011318288.1?report=genbank&log$=prottop&blast_rank=111&RID=96K09JBT016"",""WP_011318288.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaenopsis elenkinii],Anabaenopsis elenkinii,232,232,100%,2e-70,63.74,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200987831.1?report=genbank&log$=prottop&blast_rank=112&RID=96K09JBT016"",""WP_200987831.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum heterosporum],Dolichospermum heterosporum,230,230,100%,5e-70,62.57,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_257120685.1?report=genbank&log$=prottop&blast_rank=113&RID=96K09JBT016"",""WP_257120685.1"")"
N-acetylmuramoyl-L-alanine amidase [Aliterella atlantica],Aliterella atlantica,231,231,100%,5e-70,66.67,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045053502.1?report=genbank&log$=prottop&blast_rank=114&RID=96K09JBT016"",""WP_045053502.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum flos-aquae],Dolichospermum flos-aquae,231,231,100%,5e-70,63.16,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168697106.1?report=genbank&log$=prottop&blast_rank=115&RID=96K09JBT016"",""WP_168697106.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphaerospermopsis torques-reginae],Sphaerospermopsis torques-reginae,231,231,100%,5e-70,66.67,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_220608575.1?report=genbank&log$=prottop&blast_rank=116&RID=96K09JBT016"",""WP_220608575.1"")"
N-acetylmuramoyl-L-alanine amidase [Aphanizomenon flos-aquae],Aphanizomenon flos-aquae,230,230,100%,6e-70,62.57,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027402278.1?report=genbank&log$=prottop&blast_rank=117&RID=96K09JBT016"",""WP_027402278.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum circinale],Dolichospermum circinale,230,230,100%,9e-70,65.50,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028089990.1?report=genbank&log$=prottop&blast_rank=118&RID=96K09JBT016"",""WP_028089990.1"")"
N-acetylmuramoyl-L-alanine amidase [Tolypothrix tenuis],Tolypothrix tenuis,229,229,100%,9e-70,66.08,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096584219.1?report=genbank&log$=prottop&blast_rank=119&RID=96K09JBT016"",""WP_096584219.1"")"
N-acetylmuramoyl-L-alanine amidase [Richelia sinica],Richelia sinica,229,229,100%,2e-69,64.91,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190604703.1?report=genbank&log$=prottop&blast_rank=120&RID=96K09JBT016"",""WP_190604703.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix rhizosoleniae],Calothrix rhizosoleniae,229,229,99%,2e-69,66.47,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088240876.1?report=genbank&log$=prottop&blast_rank=121&RID=96K09JBT016"",""WP_088240876.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena subtropica],Anabaena subtropica,228,228,100%,3e-69,64.33,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199311596.1?report=genbank&log$=prottop&blast_rank=122&RID=96K09JBT016"",""WP_199311596.1"")"
N-acetylmuramoyl-L-alanine amidase [Iningainema tapete],Iningainema tapete,227,227,100%,6e-69,64.33,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238360623.1?report=genbank&log$=prottop&blast_rank=123&RID=96K09JBT016"",""WP_238360623.1"")"
N-acetylmuramoyl-L-alanine amidase [Cuspidothrix issatschenkoi],Cuspidothrix issatschenkoi,226,226,100%,2e-68,63.74,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104386713.1?report=genbank&log$=prottop&blast_rank=124&RID=96K09JBT016"",""WP_104386713.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix parasitica],Calothrix parasitica,226,226,100%,3e-68,66.08,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096657640.1?report=genbank&log$=prottop&blast_rank=125&RID=96K09JBT016"",""WP_096657640.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix],Calothrix,226,226,100%,4e-68,68.42,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190541348.1?report=genbank&log$=prottop&blast_rank=126&RID=96K09JBT016"",""WP_190541348.1"")"
N-acetylmuramoyl-L-alanine amidase [Coleofasciculus chthonoplastes],Coleofasciculus chthonoplastes,226,226,100%,4e-68,62.57,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198016575.1?report=genbank&log$=prottop&blast_rank=127&RID=96K09JBT016"",""WP_198016575.1"")"
N-acetylmuramoyl-L-alanine amidase [Microseira wollei],Microseira wollei,218,218,100%,9e-68,61.76,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_226592347.1?report=genbank&log$=prottop&blast_rank=128&RID=96K09JBT016"",""WP_226592347.1"")"
N-acetylmuramoyl-L-alanine amidase [Spirulina major],Spirulina major,221,221,99%,9e-68,61.18,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072622619.1?report=genbank&log$=prottop&blast_rank=129&RID=96K09JBT016"",""WP_072622619.1"")"
N-acetylmuramoyl-L-alanine amidase [Nodularia sphaerocarpa],Nodularia sphaerocarpa,224,224,100%,1e-67,63.74,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239729541.1?report=genbank&log$=prottop&blast_rank=130&RID=96K09JBT016"",""WP_239729541.1"")"
N-acetylmuramoyl-L-alanine amidase [Cylindrospermopsis raciborskii],Cylindrospermopsis raciborskii,221,221,100%,2e-66,64.33,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211942020.1?report=genbank&log$=prottop&blast_rank=131&RID=96K09JBT016"",""WP_211942020.1"")"
N-acetylmuramoyl-L-alanine amidase [Mastigocoleus testarum],Mastigocoleus testarum,220,220,100%,6e-66,61.40,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027841053.1?report=genbank&log$=prottop&blast_rank=132&RID=96K09JBT016"",""WP_027841053.1"")"
N-acetylmuramoyl-L-alanine amidase [Richelia intracellularis],Richelia intracellularis,218,218,99%,7e-65,62.94,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008235902.1?report=genbank&log$=prottop&blast_rank=133&RID=96K09JBT016"",""WP_008235902.1"")"
N-acetylmuramoyl-L-alanine amidase [Cylindrospermopsis curvispora],Cylindrospermopsis curvispora,216,216,100%,1e-64,62.57,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187707056.1?report=genbank&log$=prottop&blast_rank=134&RID=96K09JBT016"",""WP_187707056.1"")"
N-acetylmuramoyl-L-alanine amidase [Crinalium epipsammum],Crinalium epipsammum,215,215,100%,3e-64,60.59,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015204256.1?report=genbank&log$=prottop&blast_rank=135&RID=96K09JBT016"",""WP_015204256.1"")"
N-acetylmuramoyl-L-alanine amidase [Coleofasciculus chthonoplastes],Coleofasciculus chthonoplastes,212,212,99%,4e-63,58.24,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006101160.1?report=genbank&log$=prottop&blast_rank=136&RID=96K09JBT016"",""WP_006101160.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidesmis priestleyi],Phormidesmis priestleyi,212,212,100%,7e-63,60.47,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244913273.1?report=genbank&log$=prottop&blast_rank=137&RID=96K09JBT016"",""WP_244913273.1"")"
N-acetylmuramoyl-L-alanine amidase [Leptothermofonsia sichuanensis],Leptothermofonsia sichuanensis,209,209,100%,2e-62,59.65,538,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223049695.1?report=genbank&log$=prottop&blast_rank=138&RID=96K09JBT016"",""WP_223049695.1"")"
N-acetylmuramoyl-L-alanine amidase [Oscillatoria salina],Oscillatoria salina,210,210,100%,2e-62,58.82,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224410153.1?report=genbank&log$=prottop&blast_rank=139&RID=96K09JBT016"",""WP_224410153.1"")"
N-acetylmuramoyl-L-alanine amidase [Leptolyngbya ohadii],Leptolyngbya ohadii,211,211,100%,3e-62,59.06,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225913896.1?report=genbank&log$=prottop&blast_rank=140&RID=96K09JBT016"",""WP_225913896.1"")"
N-acetylmuramoyl-L-alanine amidase [Leptothermofonsia sichuanensis],Leptothermofonsia sichuanensis,203,203,100%,7e-62,58.48,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225938446.1?report=genbank&log$=prottop&blast_rank=141&RID=96K09JBT016"",""WP_225938446.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseofilum reptotaenium],Roseofilum reptotaenium,209,209,99%,1e-61,57.06,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_271939886.1?report=genbank&log$=prottop&blast_rank=142&RID=96K09JBT016"",""WP_271939886.1"")"
N-acetylmuramoyl-L-alanine amidase [Leptodesmis sichuanensis],Leptodesmis sichuanensis,206,206,100%,2e-61,57.89,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233744056.1?report=genbank&log$=prottop&blast_rank=143&RID=96K09JBT016"",""WP_233744056.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix rhizosoleniae],Calothrix rhizosoleniae,205,205,100%,2e-61,55.56,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088243215.1?report=genbank&log$=prottop&blast_rank=144&RID=96K09JBT016"",""WP_088243215.1"")"
N-acetylmuramoyl-L-alanine amidase [Oxynema aestuarii],Oxynema aestuarii,207,207,100%,3e-61,59.65,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246259679.1?report=genbank&log$=prottop&blast_rank=145&RID=96K09JBT016"",""WP_246259679.1"")"
N-acetylmuramoyl-L-alanine amidase [Moorena producens],Moorena producens,207,207,99%,5e-61,59.41,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044494951.1?report=genbank&log$=prottop&blast_rank=146&RID=96K09JBT016"",""WP_044494951.1"")"
N-acetylmuramoyl-L-alanine amidase [Oscillatoria salina],Oscillatoria salina,206,206,100%,9e-61,58.48,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263480466.1?report=genbank&log$=prottop&blast_rank=147&RID=96K09JBT016"",""WP_263480466.1"")"
N-acetylmuramoyl-L-alanine amidase [Rippkaea orientalis],Rippkaea orientalis,197,197,99%,4e-60,58.82,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012596897.1?report=genbank&log$=prottop&blast_rank=148&RID=96K09JBT016"",""WP_012596897.1"")"
N-acetylmuramoyl-L-alanine amidase [Acaryochloris thomasi],Acaryochloris thomasi,204,204,99%,1e-59,59.54,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110986484.1?report=genbank&log$=prottop&blast_rank=149&RID=96K09JBT016"",""WP_110986484.1"")"
N-acetylmuramoyl-L-alanine amidase [Stenomitos frigidus],Stenomitos frigidus,203,203,100%,1e-59,57.31,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245940053.1?report=genbank&log$=prottop&blast_rank=150&RID=96K09JBT016"",""WP_245940053.1"")"
N-acetylmuramoyl-L-alanine amidase [Spirulina subsalsa],Spirulina subsalsa,203,203,99%,1e-59,57.89,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026079532.1?report=genbank&log$=prottop&blast_rank=151&RID=96K09JBT016"",""WP_026079532.1"")"
N-acetylmuramoyl-L-alanine amidase [Myxacorys almedinensis],Myxacorys almedinensis,203,203,99%,1e-59,57.06,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238393324.1?report=genbank&log$=prottop&blast_rank=152&RID=96K09JBT016"",""WP_238393324.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseofilum reptotaenium],Roseofilum reptotaenium,200,200,100%,2e-59,59.06,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_278003077.1?report=genbank&log$=prottop&blast_rank=153&RID=96K09JBT016"",""WP_278003077.1"")"
N-acetylmuramoyl-L-alanine amidase [Lusitaniella coriacea],Lusitaniella coriacea,202,202,100%,3e-59,59.65,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194032191.1?report=genbank&log$=prottop&blast_rank=154&RID=96K09JBT016"",""WP_194032191.1"")"
N-acetylmuramoyl-L-alanine amidase [Hydrococcus rivularis],Hydrococcus rivularis,201,201,99%,8e-59,60.59,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073600579.1?report=genbank&log$=prottop&blast_rank=155&RID=96K09JBT016"",""WP_073600579.1"")"
N-acetylmuramoyl-L-alanine amidase [Romeriopsis navalis],Romeriopsis navalis,188,188,98%,1e-58,55.36,172,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264328261.1?report=genbank&log$=prottop&blast_rank=156&RID=96K09JBT016"",""WP_264328261.1"")"
N-acetylmuramoyl-L-alanine amidase [Oscillatoria acuminata],Oscillatoria acuminata,201,201,99%,1e-58,57.06,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015151039.1?report=genbank&log$=prottop&blast_rank=157&RID=96K09JBT016"",""WP_015151039.1"")"
N-acetylmuramoyl-L-alanine amidase [Oxynema aestuarii],Oxynema aestuarii,198,198,99%,2e-58,57.06,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168571457.1?report=genbank&log$=prottop&blast_rank=158&RID=96K09JBT016"",""WP_168571457.1"")"
N-acetylmuramoyl-L-alanine amidase [Merismopedia glauca],Merismopedia glauca,199,199,100%,2e-58,55.56,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106287914.1?report=genbank&log$=prottop&blast_rank=159&RID=96K09JBT016"",""WP_106287914.1"")"
N-acetylmuramoyl-L-alanine amidase [Cyanobacterium aponinum],Cyanobacterium aponinum,201,201,100%,2e-58,56.14,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041922710.1?report=genbank&log$=prottop&blast_rank=160&RID=96K09JBT016"",""WP_041922710.1"")"
N-acetylmuramoyl-L-alanine amidase [Petrachloros mirabilis],Petrachloros mirabilis,199,199,99%,4e-58,58.38,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161826035.1?report=genbank&log$=prottop&blast_rank=161&RID=96K09JBT016"",""WP_161826035.1"")"
N-acetylmuramoyl-L-alanine amidase [Gloeothece citriformis],Gloeothece citriformis,199,199,100%,4e-58,60.23,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012599173.1?report=genbank&log$=prottop&blast_rank=162&RID=96K09JBT016"",""WP_012599173.1"")"
N-acetylmuramoyl-L-alanine amidase [Tychonema bourrellyi],Tychonema bourrellyi,196,196,99%,5e-58,57.65,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096829709.1?report=genbank&log$=prottop&blast_rank=163&RID=96K09JBT016"",""WP_096829709.1"")"
N-acetylmuramoyl-L-alanine amidase [Neosynechococcus sphagnicola],Neosynechococcus sphagnicola,195,195,100%,6e-58,55.56,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052128593.1?report=genbank&log$=prottop&blast_rank=164&RID=96K09JBT016"",""WP_052128593.1"")"
N-acetylmuramoyl-L-alanine amidase [Allocoleopsis franciscana],Allocoleopsis franciscana,195,195,99%,2e-57,59.41,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041781297.1?report=genbank&log$=prottop&blast_rank=165&RID=96K09JBT016"",""WP_041781297.1"")"
N-acetylmuramoyl-L-alanine amidase [Kovacikia minuta],Kovacikia minuta,195,195,98%,2e-57,58.33,522,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224342006.1?report=genbank&log$=prottop&blast_rank=166&RID=96K09JBT016"",""WP_224342006.1"")"
N-acetylmuramoyl-L-alanine amidase [Argonema antarcticum],Argonema antarcticum,196,196,94%,4e-57,60.37,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_275993948.1?report=genbank&log$=prottop&blast_rank=167&RID=96K09JBT016"",""WP_275993948.1"")"
N-acetylmuramoyl-L-alanine amidase [Stanieria cyanosphaera],Stanieria cyanosphaera,197,197,100%,4e-57,55.56,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015191902.1?report=genbank&log$=prottop&blast_rank=168&RID=96K09JBT016"",""WP_015191902.1"")"
N-acetylmuramoyl-L-alanine amidase [Crocosphaera subtropica],Crocosphaera subtropica,190,190,98%,5e-57,57.40,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009543072.1?report=genbank&log$=prottop&blast_rank=169&RID=96K09JBT016"",""WP_009543072.1"")"
DUF3747 domain-containing protein [Prochlorothrix hollandica],Prochlorothrix hollandica,194,194,99%,1e-56,56.47,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017711321.1?report=genbank&log$=prottop&blast_rank=170&RID=96K09JBT016"",""WP_017711321.1"")"
N-acetylmuramoyl-L-alanine amidase [Microcystis wesenbergii],Microcystis wesenbergii,196,196,100%,1e-56,57.89,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199308138.1?report=genbank&log$=prottop&blast_rank=171&RID=96K09JBT016"",""WP_199308138.1"")"
N-acetylmuramoyl-L-alanine amidase [Acaryochloris thomasi],Acaryochloris thomasi,189,189,99%,1e-56,55.88,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110985097.1?report=genbank&log$=prottop&blast_rank=172&RID=96K09JBT016"",""WP_110985097.1"")"
N-acetylmuramoyl-L-alanine amidase [Microcystis flos-aquae],Microcystis flos-aquae,195,195,100%,1e-56,57.89,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199328798.1?report=genbank&log$=prottop&blast_rank=173&RID=96K09JBT016"",""WP_199328798.1"")"
N-acetylmuramoyl-L-alanine amidase [Gloeothece verrucosa],Gloeothece verrucosa,195,195,100%,2e-56,59.65,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013321211.1?report=genbank&log$=prottop&blast_rank=174&RID=96K09JBT016"",""WP_013321211.1"")"
N-acetylmuramoyl-L-alanine amidase [Myxacorys almedinensis],Myxacorys almedinensis,190,190,100%,2e-56,53.22,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162423692.1?report=genbank&log$=prottop&blast_rank=175&RID=96K09JBT016"",""WP_162423692.1"")"
N-acetylmuramoyl-L-alanine amidase [Aphanothece hegewaldii],Aphanothece hegewaldii,194,194,100%,3e-56,54.39,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106454852.1?report=genbank&log$=prottop&blast_rank=176&RID=96K09JBT016"",""WP_106454852.1"")"
